"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Categories: 'MATHEMATICS, APPLIED' Selected Category Scheme: WoS",,,
Rank,Full Journal Title,Journal Impact Factor,Article Influence Score
67,Image Analysis & Stereology,1.424,0.312
68,COMPUTATIONAL OPTIMIZATION AND APPLICATIONS,1.413,1.104
69,JOURNAL OF GLOBAL OPTIMIZATION,1.407,0.865
70,Advances in Differential Equations,1.397,1.157
71,INFORMATICA,1.386,0.220
72,REGULAR & CHAOTIC DYNAMICS,1.383,0.645
73,Analysis and Mathematical Physics,1.381,0.630
74,COMMUNICATIONS IN PARTIAL DIFFERENTIAL EQUATIONS,1.379,1.930
75,IMA JOURNAL OF APPLIED MATHEMATICS,1.369,0.590
76,IMA JOURNAL OF MATHEMATICAL CONTROL AND INFORMATION,1.358,0.482
77,Selecta Mathematica-New Series,1.312,1.977
78,NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS,1.305,0.653
79,ZAMM-Zeitschrift fur Angewandte Mathematik und Mechanik,1.296,0.527
80,NONLINEAR ANALYSIS-THEORY METHODS & APPLICATIONS,1.291,0.901
81,NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS,1.281,1.082
82,Iranian Journal of Fuzzy Systems,1.270,0.147
83,APPLIED NUMERICAL MATHEMATICS,1.263,0.743
84,JOURNAL OF OPTIMIZATION THEORY AND APPLICATIONS,1.234,0.756
85,ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,1.225,1.322
86,Communications in Number Theory and Physics,1.222,1.382
87,Kinetic and Related Models,1.219,1.155
88,Cryptography and Communications-Discrete-Structures Boolean Functions and Sequences,1.213,0.579
89,Science China-Mathematics,1.206,0.682
90,OPTIMIZATION METHODS & SOFTWARE,1.183,0.977
91,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,1.180,0.473
92,APPLIED MATHEMATICS AND OPTIMIZATION,1.175,0.989
93,Advances in Applied Clifford Algebras,1.174,0.224
93,JOURNAL OF COMPLEXITY,1.174,0.857
95,OPTIMIZATION,1.170,0.553
96,INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION,1.162,0.247
97,Boundary Value Problems,1.156,0.344
98,COMMUNICATIONS IN CONTEMPORARY MATHEMATICS,1.155,1.208
99,ELECTRONIC TRANSACTIONS ON NUMERICAL ANALYSIS,1.138,0.756
99,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,1.138,0.737
101,Journal of Dynamics and Differential Equations,1.131,1.003
102,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,1.126,0.971
103,DESIGNS CODES AND CRYPTOGRAPHY,1.114,0.673
104,MATHEMATICS OF OPERATIONS RESEARCH,1.078,1.638
105,FINITE FIELDS AND THEIR APPLICATIONS,1.077,0.735
105,INFORMATION AND COMPUTATION,1.077,0.635
107,ANNALI DI MATEMATICA PURA ED APPLICATA,1.066,0.909
107,Advances in Difference Equations,1.066,0.279
109,Journal of Applied Analysis and Computation,1.063,0.253
110,JOURNAL OF CRYPTOLOGY,1.056,0.488
111,Revista Matematica Complutense,1.055,0.916
112,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,1.054,0.384
113,Evolution Equations and Control Theory,1.049,0.597
114,NODEA-NONLINEAR DIFFERENTIAL EQUATIONS AND APPLICATIONS,1.048,0.819
115,Collectanea Mathematica,1.035,0.883
116,ADVANCED NONLINEAR STUDIES,1.029,0.827
117,JOURNAL OF COMPUTATIONAL MATHEMATICS,1.026,0.508
118,JOURNAL OF EVOLUTION EQUATIONS,1.025,0.937
119,Qualitative Theory of Dynamical Systems,1.019,0.409
120,Optimization Letters,1.013,0.509
121,ANNALS OF PURE AND APPLIED LOGIC,1.000,0.930
121,EUROPEAN JOURNAL OF APPLIED MATHEMATICS,1.000,0.647
121,Mediterranean Journal of Mathematics,1.000,0.363
124,RANDOM STRUCTURES & ALGORITHMS,0.985,1.202
125,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,0.972,0.611
125,LINEAR ALGEBRA AND ITS APPLICATIONS,0.972,0.681
125,QUARTERLY JOURNAL OF MECHANICS AND APPLIED MATHEMATICS,0.972,0.400
128,Journal of Fixed Point Theory and Applications,0.971,0.628
129,Results in Mathematics,0.969,0.433
130,JOURNAL OF INEQUALITIES AND APPLICATIONS,0.966,0.244
131,APPLICABLE ANALYSIS,0.963,0.528
132,ERGODIC THEORY AND DYNAMICAL SYSTEMS,0.960,1.106
133,Journal of Numerical Mathematics,0.951,1.816
134,Electronic Journal of Differential Equations,0.944,0.363
135,Journal of Inverse and Ill-Posed Problems,0.941,0.455
136,DISCRETE APPLIED MATHEMATICS,0.932,0.635
137,ACM Transactions on Modeling and Computer Simulation,0.931,0.590
137,Rendiconti Lincei-Matematica e Applicazioni,0.931,0.706
139,JOURNAL OF COMBINATORIAL OPTIMIZATION,0.927,0.555
140,ACTA APPLICANDAE MATHEMATICAE,0.910,0.549
141,ADVANCES IN APPLIED MATHEMATICS,0.904,0.969
142,SIAM JOURNAL ON COMPUTING,0.902,1.093
143,ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,0.899,0.382
144,Applications of Mathematics,0.897,0.225
145,Nonlinear Analysis-Modelling and Control,0.896,0.304
146,PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION A-MATHEMATICS,0.889,1.249
147,Applicable Analysis and Discrete Mathematics,0.887,0.464
148,COMMUNICATIONS ON PURE AND APPLIED ANALYSIS,0.884,0.700
149,Electronic Journal of Qualitative Theory of Differential Equations,0.881,0.340
150,Carpathian Journal of Mathematics,0.878,0.159
151,COMPUTATIONAL & APPLIED MATHEMATICS,0.863,0.275
151,ZEITSCHRIFT FUR ANALYSIS UND IHRE ANWENDUNGEN,0.863,0.445
153,MATHEMATICAL PHYSICS ANALYSIS AND GEOMETRY,0.860,0.627
154,Set-Valued and Variational Analysis,0.855,0.694
155,QUARTERLY OF APPLIED MATHEMATICS,0.853,0.487
156,Journal of Mathematical Inequalities,0.849,0.222
157,Journal of Spectral Theory,0.844,1.173
158,MATHEMATICAL METHODS OF OPERATIONS RESEARCH,0.843,0.629
159,Review of Symbolic Logic,0.831,0.381
160,Mathematical Communications,0.829,0.256
161,INTEGRAL TRANSFORMS AND SPECIAL FUNCTIONS,0.828,0.354
162,NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION,0.827,0.465
163,Complex Analysis and Operator Theory,0.799,0.476
164,ARS Mathematica Contemporanea,0.793,0.586
165,Milan Journal of Mathematics,0.781,0.840
166,MATHEMATIKA,0.779,1.029
167,BULLETIN DES SCIENCES MATHEMATIQUES,0.774,1.358
168,Journal of Computational and Theoretical Transport,0.771,0.310
169,ELECTRONIC JOURNAL OF COMBINATORICS,0.762,0.727
170,DIFFERENTIAL GEOMETRY AND ITS APPLICATIONS,0.760,0.593
171,JOURNAL OF SYMBOLIC COMPUTATION,0.755,0.796
172,ASYMPTOTIC ANALYSIS,0.748,0.657
173,FUNDAMENTA INFORMATICAE,0.725,0.279
174,Differential and Integral Equations,0.721,0.720
175,JOURNAL OF PURE AND APPLIED ALGEBRA,0.720,0.800
176,SIAM JOURNAL ON DISCRETE MATHEMATICS,0.717,0.925
177,Homology Homotopy and Applications,0.711,0.975
178,PROCEEDINGS OF THE AMERICAN MATHEMATICAL SOCIETY,0.707,0.776
179,Moscow Mathematical Journal,0.704,1.245
180,FORUM MATHEMATICUM,0.695,0.859
180,Numerical Mathematics-Theory Methods and Applications,0.695,0.511
182,JOURNAL OF DYNAMICAL AND CONTROL SYSTEMS,0.693,0.378
183,Journal of Noncommutative Geometry,0.690,0.934
184,INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS,0.689,0.596
185,Journal of Hyperbolic Differential Equations,0.688,0.918
186,JOURNAL OF THE KOREAN MATHEMATICAL SOCIETY,0.684,0.339
187,East Asian Journal on Applied Mathematics,0.680,0.300
188,COMPUTATIONAL MATHEMATICS AND MATHEMATICAL PHYSICS,0.677,0.237
189,ALGORITHMICA,0.667,0.639
189,International Journal of Numerical Analysis and Modeling,0.667,0.516
191,RUSSIAN JOURNAL OF NUMERICAL ANALYSIS AND MATHEMATICAL MODELLING,0.662,0.193
192,Computational Methods in Applied Mathematics,0.658,Not Available
193,ACM Transactions on Algorithms,0.652,0.831
194,Journal of Pseudo-Differential Operators and Applications,0.649,0.359
195,Aequationes Mathematicae,0.644,0.311
195,Asian Journal of Mathematics,0.644,1.185
197,Stochastics-An International Journal of Probability and Stochastic Processes,0.641,0.606
198,Journal of Function Spaces,0.639,0.224
199,Advances in Applied Mathematics and Mechanics,0.636,0.302
199,INTERFACES AND FREE BOUNDARIES,0.636,0.757
201,Filomat,0.635,0.218
202,Mathematical Control and Related Fields,0.631,0.648
203,Portugaliae Mathematica,0.629,0.526
204,Banach Journal of Mathematical Analysis,0.625,0.447
204,JOURNAL OF DIFFERENCE EQUATIONS AND APPLICATIONS,0.625,0.285
206,Proceedings of the Steklov Institute of Mathematics,0.623,0.409
207,Periodica Mathematica Hungarica,0.610,0.345
208,Dynamics of Partial Differential Equations,0.606,0.606
209,JOURNAL OF ALGEBRA AND ITS APPLICATIONS,0.600,0.422
210,MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS,0.586,0.220
211,Computational Methods and Function Theory,0.571,0.467
211,FUNCTIONAL ANALYSIS AND ITS APPLICATIONS,0.571,0.530
213,DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,0.569,0.583
214,Annals of Combinatorics,0.568,0.529
214,COMPUTATIONAL GEOMETRY-THEORY AND APPLICATIONS,0.568,0.437
216,JAPAN JOURNAL OF INDUSTRIAL AND APPLIED MATHEMATICS,0.566,0.318
217,Advances in Mathematics of Communications,0.564,0.430
218,Funkcialaj Ekvacioj-Serio Internacia,0.563,0.399
219,Discrete and Continuous Dynamical Systems-Series S,0.561,0.459
219,Journal of Geometric Mechanics,0.561,0.434
221,Journal of Nonlinear and Convex Analysis,0.560,0.240
222,ANZIAM JOURNAL,0.554,0.325
223,TOPOLOGY AND ITS APPLICATIONS,0.549,0.310
224,Fixed Point Theory,0.548,0.167
225,STOCHASTIC ANALYSIS AND APPLICATIONS,0.541,0.464
226,COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,0.534,0.100
227,ACTA MATHEMATICA SINICA-ENGLISH SERIES,0.527,0.368
228,Revista de la Union Matematica Argentina,0.517,0.212
229,Applied Mathematics-A Journal of Chinese Universities Series B,0.507,0.166
230,Journal of Integral Equations and Applications,0.489,0.610
231,Discrete Optimization,0.480,0.561
232,DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL,0.476,0.367
233,Pacific Journal of Optimization,0.469,0.419
234,APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,0.464,0.360
235,PMM JOURNAL OF APPLIED MATHEMATICS AND MECHANICS,0.461,0.198
235,University Politehnica of Bucharest Scientific Bulletin-Series A-Applied Mathematics and Physics,0.461,0.094
237,Annals of Functional Analysis,0.455,0.337
238,Analele Stiintifice ale Universitatii Ovidius Constanta-Seria Matematica,0.452,0.172
239,LOGIC JOURNAL OF THE IGPL,0.449,0.201
240,Theory and Applications of Categories,0.447,0.518
241,Journal of Modern Dynamics,0.425,0.931
242,LMS Journal of Computation and Mathematics,0.395,0.482
243,ALGEBRA COLLOQUIUM,0.394,0.259
244,Glasnik Matematicki,0.379,0.333
245,DYNAMIC SYSTEMS AND APPLICATIONS,0.359,0.158
245,Problems of Information Transmission,0.359,0.301
247,Ukrainian Mathematical Journal,0.343,0.114
248,CRYPTOLOGIA,0.326,0.041
249,Acta Mathematicae Applicatae Sinica-English Series,0.273,0.189
250,UTILITAS MATHEMATICA,0.267,0.122
251,RENDICONTI DEL SEMINARIO MATEMATICO DELLA UNIVERSITA DI PADOVA,0.240,0.280
252,Pure and Applied Mathematics Quarterly,0.171,0.582
Copyright © 2019 Clarivate Analytics,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,
