"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'BEHAVIORAL SCIENCES','ERGONOMICS','PSYCHOLOGY','PSYCHOLOGY, APPLIED','PSYCHOLOGY, DEVELOPMENTAL','PSYCHOLOGY, EDUCATIONAL','PSYCHOLOGY, EXPERIMENTAL','PSYCHOLOGY, MATHEMATICAL','PSYCHOLOGY, MULTIDISCIPLINARY','PSYCHOLOGY, SOCIAL' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
102,APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE,"3,801",3.265,0.002330,1.361
103,PSYCHOLOGY OF WOMEN QUARTERLY,"3,770",3.264,0.003460,1.450
104,JOURNAL OF YOUTH AND ADOLESCENCE,"9,120",3.259,0.013480,1.416
105,Journal of Positive Psychology,"2,363",3.225,0.003890,1.135
106,POLITICAL PSYCHOLOGY,"4,183",3.175,0.008790,2.396
106,Wiley Interdisciplinary Reviews-Cognitive Science,"1,230",3.175,0.003380,1.308
108,GENES BRAIN AND BEHAVIOR,"3,670",3.157,0.005300,1.141
109,EMOTION,"8,645",3.127,0.012290,1.731
110,Body Image,"3,304",3.124,0.004870,0.914
111,GROUP & ORGANIZATION MANAGEMENT,"2,557",3.104,0.001940,1.169
112,JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,"6,773",3.098,0.007380,1.141
113,JOURNAL OF PERSONALITY,"8,468",3.084,0.006740,1.779
114,JOURNAL OF SCHOOL PSYCHOLOGY,"3,529",3.076,0.003820,1.567
115,JOURNAL OF INTERPERSONAL VIOLENCE,"7,171",3.064,0.009300,0.858
116,ACCIDENT ANALYSIS AND PREVENTION,"17,335",3.058,0.019280,0.807
117,SUICIDE AND LIFE-THREATENING BEHAVIOR,"4,200",3.032,0.005100,1.302
118,JOURNAL OF COGNITIVE NEUROSCIENCE,"16,898",3.029,0.017960,1.546
119,JOURNAL OF MATHEMATICAL PSYCHOLOGY,"3,047",3.022,0.004250,1.463
120,NEUROBIOLOGY OF LEARNING AND MEMORY,"6,836",3.010,0.013430,1.157
120,NEUROBIOLOGY OF LEARNING AND MEMORY,"6,836",3.010,0.013430,1.157
122,Human Resource Development Quarterly,"1,482",3.000,0.000670,0.600
123,JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY,"7,727",2.980,0.012480,1.197
124,PSYCHOLOGY OF ADDICTIVE BEHAVIORS,"5,382",2.970,0.008870,1.155
125,EVOLUTION AND HUMAN BEHAVIOR,"4,014",2.959,0.006410,1.425
126,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,"11,884",2.939,0.014280,1.392
126,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-HUMAN PERCEPTION AND PERFORMANCE,"11,884",2.939,0.014280,1.392
128,HUMAN RESOURCE MANAGEMENT,"3,843",2.934,0.003410,1.001
129,JOURNAL OF EXPERIMENTAL EDUCATION,"2,004",2.919,0.002210,1.156
130,ORGANIZATIONAL BEHAVIOR AND HUMAN DECISION PROCESSES,"11,555",2.908,0.007840,2.160
131,NEUROPSYCHOLOGIA,"25,503",2.872,0.028230,1.218
131,NEUROPSYCHOLOGIA,"25,503",2.872,0.028230,1.218
133,Frontiers in Human Neuroscience,"18,310",2.870,0.060300,1.269
134,PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG,"3,379",2.855,0.005890,1.106
135,CHILD ABUSE & NEGLECT,"11,495",2.845,0.013190,1.038
136,EARLY CHILDHOOD RESEARCH QUARTERLY,"4,266",2.835,0.005550,1.205
137,JOURNAL OF PERSONALITY ASSESSMENT,"7,899",2.829,0.004650,1.122
138,International Review of Social Psychology,107,2.813,0.000310,0.741
139,Frontiers in Integrative Neuroscience,"2,134",2.810,0.005670,Not Available
140,JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,"18,891",2.786,0.024810,1.202
140,REVIEW OF GENERAL PSYCHOLOGY,"4,196",2.786,0.002320,1.094
142,LAW AND HUMAN BEHAVIOR,"3,668",2.780,0.003880,1.141
143,PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,"12,045",2.773,0.008560,0.683
144,BEHAVIOURAL BRAIN RESEARCH,"25,833",2.770,0.034170,0.824
145,Metacognition and Learning,776,2.750,0.001200,1.229
146,PSYCHOMETRIKA,"11,003",2.743,0.005950,1.928
147,MEDIA PSYCHOLOGY,"1,626",2.736,0.001780,1.196
148,PSYCHOLOGY OF SPORT AND EXERCISE,"4,538",2.710,0.006170,0.889
148,PSYCHOLOGY OF SPORT AND EXERCISE,"4,538",2.710,0.006170,0.889
150,Bilingualism-Language and Cognition,"2,631",2.701,0.004340,1.111
151,BRAIN AND LANGUAGE,"6,613",2.700,0.008070,1.188
152,READING RESEARCH QUARTERLY,"2,838",2.696,0.002030,1.340
153,BEHAVIORAL ECOLOGY,"9,769",2.695,0.013880,1.165
154,WORK AND STRESS,"3,102",2.683,0.002220,1.560
155,ANIMAL BEHAVIOUR,"25,596",2.675,0.021460,1.056
156,JOURNAL OF PEDIATRIC PSYCHOLOGY,"6,946",2.670,0.007460,1.139
157,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,"12,629",2.669,0.014140,1.542
157,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-LEARNING MEMORY AND COGNITION,"12,629",2.669,0.014140,1.542
159,NEUROPSYCHOLOGICAL REHABILITATION,"2,173",2.667,0.002350,0.831
160,COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE,"3,775",2.661,0.007460,1.363
161,Cyberpsychology Behavior and Social Networking,"3,910",2.650,0.007950,1.082
162,HUMAN FACTORS,"5,916",2.649,0.004570,0.784
162,HUMAN FACTORS,"5,916",2.649,0.004570,0.784
164,GROUP PROCESSES & INTERGROUP RELATIONS,"2,212",2.641,0.004090,1.211
165,PHYSIOLOGY & BEHAVIOR,"21,277",2.635,0.019930,0.771
166,BIOLOGICAL PSYCHOLOGY,"9,324",2.627,0.012590,1.173
166,BIOLOGICAL PSYCHOLOGY,"9,324",2.627,0.012590,1.173
168,Frontiers in Behavioral Neuroscience,"6,340",2.622,0.022370,1.173
169,BRAIN AND COGNITION,"6,828",2.619,0.006650,0.940
170,Psychosocial Intervention,498,2.614,0.000700,Not Available
171,APPLIED ERGONOMICS,"6,400",2.610,0.007090,0.560
172,INTELLIGENCE,"4,388",2.609,0.006870,1.118
173,PSYCHOLOGY AND AGING,"9,612",2.608,0.007790,1.399
174,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,"16,106",2.603,0.014310,1.792
175,European Journal of Work and Organizational Psychology,"3,152",2.598,0.004630,1.130
176,Journal of Studies on Alcohol and Drugs,"7,282",2.584,0.007650,1.077
177,JOURNAL OF BUSINESS AND PSYCHOLOGY,"3,003",2.582,0.004050,1.464
178,JOURNAL OF RESEARCH IN PERSONALITY,"7,410",2.569,0.008350,1.540
179,JOURNAL OF GAMBLING STUDIES,"2,941",2.555,0.002810,0.539
180,INFANCY,"1,939",2.553,0.003360,1.244
181,AGGRESSIVE BEHAVIOR,"3,650",2.548,0.003690,1.125
181,AGGRESSIVE BEHAVIOR,"3,650",2.548,0.003690,1.125
183,Journal of Happiness Studies,"3,927",2.511,0.005840,0.922
184,ANIMAL COGNITION,"3,041",2.488,0.005360,0.720
184,QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"5,875",2.488,0.010520,1.033
184,QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"5,875",2.488,0.010520,1.033
187,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,"5,009",2.484,0.004670,1.456
188,BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY,"3,694",2.481,0.002800,1.143
189,INTERNATIONAL PSYCHOGERIATRICS,"6,574",2.478,0.010130,0.828
190,NEUROPSYCHOLOGY,"5,707",2.477,0.006470,1.104
191,SCIENTIFIC STUDIES OF READING,"1,943",2.470,0.002710,1.418
192,Journal of Neuropsychology,615,2.468,0.001250,0.867
192,Journal of Neuropsychology,615,2.468,0.001250,0.867
194,JOURNAL OF CONSUMER PSYCHOLOGY,"4,822",2.466,0.005980,1.710
195,Behavioral and Brain Functions,"1,586",2.457,0.001710,0.737
196,Language Cognition and Neuroscience,902,2.444,0.004590,0.988
196,Language Cognition and Neuroscience,902,2.444,0.004590,0.988
198,JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"4,123",2.434,0.003150,1.003
198,JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"4,123",2.434,0.003150,1.003
200,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,"8,700",2.419,0.003640,1.838
200,JOURNAL OF SOCIAL ISSUES,"7,309",2.419,0.004120,1.409
202,Journal of Applied Research in Memory and Cognition,786,2.418,0.003160,1.229
203,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,"7,897",2.407,0.009870,0.999
203,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,"7,897",2.407,0.009870,0.999
205,JOURNAL OF SAFETY RESEARCH,"3,508",2.401,0.004110,0.941
205,PSYCHOLOGY & HEALTH,"5,140",2.401,0.005150,0.923
207,EPILEPSY & BEHAVIOR,"10,335",2.378,0.017520,0.701
208,COGNITION & EMOTION,"8,011",2.370,0.008390,1.056
209,TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR,"4,157",2.360,0.006180,0.722
210,JOURNAL OF ADOLESCENCE,"6,585",2.350,0.008490,0.914
211,BEHAVIORAL MEDICINE,905,2.344,0.001410,0.870
211,Psychology of Learning and Motivation,"1,706",2.344,0.001570,1.614
213,THINKING & REASONING,816,2.342,0.001980,1.378
214,CHEMICAL SENSES,"4,443",2.336,0.003880,0.863
215,Psychology of Aesthetics Creativity and the Arts,"1,369",2.325,0.002740,0.940
216,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,"4,316",2.323,0.003320,1.499
217,ARCHIVES OF SUICIDE RESEARCH,"1,454",2.316,0.002160,0.796
218,BEHAVIOR GENETICS,"3,084",2.313,0.003990,1.162
218,BEHAVIOR GENETICS,"3,084",2.313,0.003990,1.162
220,JOURNAL OF ECT,"1,635",2.280,0.001950,0.516
221,SEX ROLES,"8,423",2.277,0.006520,1.057
222,HUMAN PSYCHOPHARMACOLOGY-CLINICAL AND EXPERIMENTAL,"2,149",2.265,0.002320,0.560
223,JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,"4,062",2.256,0.005310,1.074
223,JOURNAL OF DEVELOPMENTAL AND BEHAVIORAL PEDIATRICS,"4,062",2.256,0.005310,1.074
225,Judgment and Decision Making,"2,376",2.253,0.005500,1.654
226,COGNITIVE SCIENCE,"5,817",2.252,0.006920,1.200
227,PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE,"1,095",2.244,0.001420,0.655
228,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,"4,505",2.226,0.003910,0.791
229,EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT,"1,823",2.225,0.001880,0.796
230,Crisis-The Journal of Crisis Intervention and Suicide Prevention,"1,656",2.221,0.002320,0.733
231,PSYCHOLOGY PUBLIC POLICY AND LAW,"1,481",2.219,0.002180,0.908
232,ATTACHMENT & HUMAN DEVELOPMENT,"1,984",2.215,0.002450,1.093
233,BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,"3,840",2.213,0.002900,0.959
234,JOURNAL OF APPLIED SPORT PSYCHOLOGY,"1,923",2.203,0.001260,0.591
234,JOURNAL OF APPLIED SPORT PSYCHOLOGY,"1,923",2.203,0.001260,0.591
236,INTERNATIONAL JOURNAL OF STRESS MANAGEMENT,"1,440",2.182,0.001050,0.807
237,ERGONOMICS,"7,974",2.181,0.005930,0.596
237,ERGONOMICS,"7,974",2.181,0.005930,0.596
239,VISION RESEARCH,"15,884",2.178,0.010650,0.947
240,STRESS-THE INTERNATIONAL JOURNAL ON THE BIOLOGY OF STRESS,"2,538",2.168,0.003510,0.767
241,EUROPEAN PSYCHOLOGIST,"1,526",2.167,0.002230,1.565
242,Social Neuroscience,"1,794",2.154,0.003690,0.991
243,JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR,"3,584",2.146,0.002230,0.657
243,JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR,"3,584",2.146,0.002230,0.657
245,MULTIVARIATE BEHAVIORAL RESEARCH,"6,520",2.141,0.006010,2.159
246,Frontiers in Psychology,"27,500",2.129,0.096890,0.932
247,COGNITIVE NEUROPSYCHOLOGY,"2,122",2.125,0.001300,0.748
247,COGNITIVE NEUROPSYCHOLOGY,"2,122",2.125,0.001300,0.748
249,AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV,"6,484",2.105,0.012550,0.770
250,BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,"12,209",2.103,0.010250,0.810
250,Mind Brain and Education,632,2.103,0.001130,0.716
252,BEHAVIORAL NEUROSCIENCE,"6,665",2.102,0.004200,0.921
253,Revista de Psicodidactica,456,2.100,0.000500,0.393
254,SCHOOL PSYCHOLOGY QUARTERLY,"1,967",2.076,0.002670,1.115
255,JOURNAL OF ADOLESCENT RESEARCH,"1,895",2.073,0.001270,0.680
256,Brain and Behavior,"2,043",2.072,0.006690,0.752
257,CHILD PSYCHIATRY & HUMAN DEVELOPMENT,"2,279",2.071,0.004120,0.763
257,JOURNAL OF RESEARCH ON ADOLESCENCE,"3,659",2.071,0.004770,1.112
259,COGNITIVE DEVELOPMENT,"2,362",2.060,0.002380,0.877
260,EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT,"7,993",2.051,0.004550,1.424
260,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,"2,385",2.051,0.001720,1.021
262,Topics in Cognitive Science,"1,445",2.050,0.003230,1.079
263,RESEARCH QUARTERLY FOR EXERCISE AND SPORT,"4,150",2.032,0.002330,0.659
263,RESEARCH QUARTERLY FOR EXERCISE AND SPORT,"4,150",2.032,0.002330,0.659
265,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-ANIMAL LEARNING AND COGNITION,"2,018",2.030,0.001550,0.658
265,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-ANIMAL LEARNING AND COGNITION,"2,018",2.030,0.001550,0.658
267,INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT,"3,848",2.015,0.003850,0.916
268,BEHAVIOURAL PROCESSES,"4,567",2.008,0.007620,0.607
269,CLINICAL NEUROPSYCHOLOGIST,"3,186",2.006,0.003220,0.645
269,INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,"4,114",2.006,0.002670,0.526
271,CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE,"1,417",2.000,0.000970,0.435
271,School Mental Health,568,2.000,0.001190,0.699
273,PERSONALITY AND INDIVIDUAL DIFFERENCES,"23,840",1.997,0.027380,0.733
274,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,"5,419",1.994,0.004060,0.668
275,AGGRESSION AND VIOLENT BEHAVIOR,"4,374",1.983,0.005760,0.978
276,ANXIETY STRESS AND COPING,"1,890",1.981,0.002210,0.690
277,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-APPLIED,"2,196",1.972,0.002710,1.231
278,HUMAN DEVELOPMENT,"1,565",1.964,0.001040,1.045
279,Journal of School Violence,706,1.962,0.001090,Not Available
280,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,"1,324",1.956,0.001680,1.146
281,MEMORY & COGNITION,"8,140",1.950,0.007750,1.179
282,Applied Psychology-Health and Well Being,757,1.946,0.001420,1.188
283,READING AND WRITING,"2,992",1.942,0.004310,0.868
284,BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY,"1,976",1.930,0.004080,2.603
285,HUMAN MOVEMENT SCIENCE,"4,836",1.928,0.006040,0.687
285,HUMAN MOVEMENT SCIENCE,"4,836",1.928,0.006040,0.687
287,Psychology of Men & Masculinity,"1,665",1.926,0.002720,0.947
288,AGING NEUROPSYCHOLOGY AND COGNITION,"1,196",1.919,0.001660,0.631
289,CHILD CARE HEALTH AND DEVELOPMENT,"3,675",1.918,0.004880,0.709
290,JOURNAL OF LITERACY RESEARCH,704,1.886,0.000930,0.808
291,JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,"4,992",1.882,0.003930,0.711
291,PSYCHOLOGY & MARKETING,"5,367",1.882,0.003550,0.639
293,STRESS AND HEALTH,"1,691",1.875,0.002790,0.770
293,STRESS AND HEALTH,"1,691",1.875,0.002790,0.770
295,INTERNATIONAL JOURNAL OF OFFENDER THERAPY AND COMPARATIVE CRIMINOLOGY,"2,268",1.871,0.002690,0.489
296,JOURNAL OF NONVERBAL BEHAVIOR,"1,596",1.860,0.001260,0.830
297,CONSCIOUSNESS AND COGNITION,"5,660",1.855,0.008600,0.795
297,DEVELOPMENTAL PSYCHOBIOLOGY,"4,406",1.855,0.005590,0.848
299,Applied Developmental Science,"1,224",1.841,0.000900,0.745
300,Psychology Research and Behavior Management,517,1.840,0.001230,Not Available
301,Journal of Cognition and Development,"1,153",1.836,0.002040,0.784
302,Psychology of Religion and Spirituality,767,1.831,0.001460,0.625
303,Multisensory Research,310,1.829,0.001300,0.635
303,Multisensory Research,310,1.829,0.001300,0.635
305,JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY,"3,121",1.826,0.003050,0.996
306,Evolutionary Psychology,975,1.823,0.002070,0.631
307,CLINICAL EEG AND NEUROSCIENCE,"1,018",1.822,0.001510,0.522
308,APPLIED ANIMAL BEHAVIOUR SCIENCE,"8,947",1.817,0.005560,0.515
309,JOURNAL OF CHILD LANGUAGE,"3,103",1.815,0.002880,0.762
310,JOURNAL FOR THE THEORY OF SOCIAL BEHAVIOUR,"1,228",1.814,0.000840,0.577
311,Cultural Diversity & Ethnic Minority Psychology,"2,440",1.812,0.003580,0.950
312,Journal of Latina-o Psychology,204,1.811,0.000770,0.671
312,KINDHEIT UND ENTWICKLUNG,329,1.811,0.000260,0.147
314,LEARNING AND INDIVIDUAL DIFFERENCES,"4,645",1.809,0.008720,0.773
315,SOCIAL DEVELOPMENT,"3,064",1.806,0.002900,0.875
316,Research in Autism Spectrum Disorders,"3,161",1.799,0.005960,0.719
317,Social Psychology of Education,"1,124",1.798,0.001510,0.567
318,Attention Perception & Psychophysics,"3,744",1.793,0.011150,0.867
318,Attention Perception & Psychophysics,"3,744",1.793,0.011150,0.867
320,JOURNAL OF BEHAVIORAL DECISION MAKING,"2,676",1.791,0.004630,1.354
