"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Categories: 'COMPUTER SCIENCE, INFORMATION SYSTEMS' Selected Category Scheme: WoS",,,
Rank,Full Journal Title,Journal Impact Factor,Article Influence Score
64,Human-centric Computing and Information Sciences,1.967,Not Available
65,JOURNAL OF INFORMATION SCIENCE,1.939,0.442
66,Personal and Ubiquitous Computing,1.924,0.494
67,IEEE MULTIMEDIA,1.898,0.901
68,JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,1.836,0.521
69,International Journal of Distributed Sensor Networks,1.787,0.355
70,Digital Investigation,1.771,0.506
71,ACM TRANSACTIONS ON INFORMATION SYSTEMS,1.767,0.869
72,INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,1.755,0.304
73,Journal of Network and Systems Management,1.750,0.246
73,REQUIREMENTS ENGINEERING,1.750,0.538
75,JOURNAL OF THE ACM,1.744,2.121
76,ACM Transactions on Internet Technology,1.727,0.457
77,MULTIMEDIA SYSTEMS,1.703,0.381
78,Enterprise Information Systems,1.683,0.361
79,ONLINE INFORMATION REVIEW,1.675,0.360
80,International Journal of Information Security,1.658,0.428
81,IT Professional,1.618,0.424
82,Cluster Computing-The Journal of Networks Software Tools and Applications,1.601,0.356
83,JOURNAL OF COMPUTER INFORMATION SYSTEMS,1.557,0.286
84,MULTIMEDIA TOOLS AND APPLICATIONS,1.541,0.255
85,METHODS OF INFORMATION IN MEDICINE,1.531,0.516
86,Peer-to-Peer Networking and Applications,1.514,0.227
87,ACM Transactions on Knowledge Discovery from Data,1.489,0.944
88,Information Retrieval Journal,1.488,0.490
89,DATA & KNOWLEDGE ENGINEERING,1.467,0.499
90,Aslib Journal of Information Management,1.461,0.380
91,Journal of Ambient Intelligence and Humanized Computing,1.423,0.217
92,JOURNAL OF ORGANIZATIONAL COMPUTING AND ELECTRONIC COMMERCE,1.421,0.239
93,INFORMATICA,1.386,0.220
94,TSINGHUA SCIENCE AND TECHNOLOGY,1.365,Not Available
95,Journal of Web Semantics,1.348,0.759
96,International Journal of Network Management,1.340,0.140
97,Journal of Internet Technology,1.301,0.206
98,International Journal of Computers Communications & Control,1.290,0.170
99,SIGMOD RECORD,1.261,0.540
100,INFORMATION SYSTEMS MANAGEMENT,1.255,0.366
101,JOURNAL OF COMMUNICATIONS AND NETWORKS,1.252,0.421
102,IEEE SECURITY & PRIVACY,1.239,0.455
103,ACM Transactions on Autonomous and Adaptive Systems,1.216,0.445
104,PHOTONIC NETWORK COMMUNICATIONS,1.203,0.220
105,Sustainable Computing-Informatics & Systems,1.196,0.347
106,PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,1.170,0.211
107,ACM Transactions on the Web,1.163,0.599
108,WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS,1.150,0.510
109,Optical Switching and Networking,1.113,0.230
110,JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,1.107,0.463
111,Frontiers of Computer Science,1.105,0.273
112,Journal of Signal Processing Systems for Signal Image and Video Technology,1.088,0.247
113,International Journal of Web and Grid Services,1.071,0.157
114,ACM TRANSACTIONS ON DATABASE SYSTEMS,1.000,0.655
114,New Review of Hypermedia and Multimedia,1.000,0.344
116,ACM Transactions on Computer-Human Interaction,0.972,0.549
117,INFORMATION TECHNOLOGY AND LIBRARIES,0.968,0.166
118,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,0.962,0.489
119,Mobile Information Systems,0.958,0.160
120,DISTRIBUTED AND PARALLEL DATABASES,0.925,0.462
121,Frontiers of Information Technology & Electronic Engineering,0.910,0.141
122,Security and Communication Networks,0.904,0.239
123,IET Information Security,0.890,0.312
124,ACTA INFORMATICA,0.886,0.448
125,International Journal of Sensor Networks,0.878,0.124
125,Journal of Ambient Intelligence and Smart Environments,0.878,0.161
127,WIRELESS COMMUNICATIONS & MOBILE COMPUTING,0.869,0.231
128,Information Technology and Control,0.800,0.116
129,INFORMATION PROCESSING LETTERS,0.793,0.397
129,International Journal on Semantic Web and Information Systems,0.793,0.584
131,COMPUTER JOURNAL,0.792,0.298
132,Applied Ontology,0.774,0.214
133,Ad Hoc & Sensor Wireless Networks,0.753,0.096
134,Journal of Organizational and End User Computing,0.744,0.136
135,International Journal of Ad Hoc and Ubiquitous Computing,0.648,0.111
136,Computer Science and Information Systems,0.613,0.146
137,KSII Transactions on Internet and Information Systems,0.611,0.092
138,IEEE Latin America Transactions,0.502,0.063
139,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,0.500,0.087
140,International Arab Journal of Information Technology,0.466,0.056
141,ACM Transactions on Privacy and Security,0.444,0.006
142,International Journal of Web Services Research,0.405,0.172
143,RAIRO-THEORETICAL INFORMATICS AND APPLICATIONS,0.350,0.340
144,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,0.337,0.062
145,JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,0.327,0.098
146,INFOR,0.257,0.140
147,JOURNAL OF DATABASE MANAGEMENT,0.231,0.059
148,INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,0.200,0.124
Copyright © 2019 Clarivate Analytics,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,
