"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ENVIRONMENTAL SCIENCES','GEOGRAPHY, PHYSICAL','GEOLOGY','GEOSCIENCES, MULTIDISCIPLINARY','METEOROLOGY & ATMOSPHERIC SCIENCES','MINERALOGY','OCEANOGRAPHY','PALEONTOLOGY','WATER RESOURCES' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
65,ENVIRONMENTAL MODELLING & SOFTWARE,"13,134",4.552,0.019100,1.156
66,Exposure and Health,316,4.532,0.000610,0.755
67,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,"20,697",4.527,0.022580,0.758
68,ECOLOGICAL INDICATORS,"18,621",4.490,0.030590,0.899
69,BIOLOGICAL CONSERVATION,"30,256",4.451,0.037820,1.586
70,Wiley Interdisciplinary Reviews-Water,993,4.436,0.003540,1.335
71,Environmental Health,"5,272",4.430,0.010590,1.440
72,JOURNAL OF HYDROLOGY,"54,625",4.405,0.053680,1.097
73,ECOLOGICAL APPLICATIONS,"21,600",4.378,0.018960,1.647
74,Journal of Environmental Informatics,598,4.375,0.000950,0.600
75,Carbon Balance and Management,534,4.372,0.001270,Not Available
76,Earth System Dynamics,"1,361",4.351,0.005950,1.935
77,LANDSCAPE ECOLOGY,"9,360",4.349,0.012170,1.277
78,Progress in Physical Geography-Earth and Environment,"3,972",4.329,0.003360,1.269
79,LIMNOLOGY AND OCEANOGRAPHY,"29,814",4.325,0.017170,1.455
80,ECOLOGICAL ECONOMICS,"25,091",4.281,0.018440,1.114
81,Anthropocene,695,4.278,0.002620,Not Available
82,LAND DEGRADATION & DEVELOPMENT,"5,333",4.275,0.006940,0.881
83,Current Opinion in Environmental Sustainability,"4,541",4.258,0.009940,1.724
84,JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE,"8,251",4.253,0.016030,1.760
85,Landslides,"4,187",4.252,0.006640,1.002
86,Elements,"3,129",4.224,0.005470,2.115
87,Environmental Science-Water Research & Technology,"1,257",4.195,0.002920,0.832
88,AGRICULTURAL AND FOREST METEOROLOGY,"18,238",4.189,0.019580,1.299
89,JOURNAL OF METAMORPHIC GEOLOGY,"5,941",4.182,0.004690,1.418
90,CLIMATIC CHANGE,"20,966",4.168,0.029190,1.549
91,Geoscience Frontiers,"2,375",4.160,0.006250,1.300
92,JOURNAL OF HYDROMETEOROLOGY,"9,995",4.158,0.016710,1.600
93,WATER RESOURCES RESEARCH,"52,933",4.142,0.054190,1.442
94,ATMOSPHERIC RESEARCH,"10,574",4.114,0.016560,0.934
95,AMBIO,"8,464",4.103,0.008780,1.225
96,GLOBAL AND PLANETARY CHANGE,"10,017",4.100,0.016380,1.586
96,Geobiology,"2,204",4.100,0.004450,1.623
96,ROCK MECHANICS AND ROCK ENGINEERING,"8,203",4.100,0.014680,1.123
99,CLIMATE DYNAMICS,"19,739",4.048,0.050690,1.829
100,ATMOSPHERIC ENVIRONMENT,"56,017",4.012,0.049870,0.970
101,International Journal of Digital Earth,"1,512",3.985,0.003050,0.797
102,GEOTEXTILES AND GEOMEMBRANES,"3,857",3.972,0.003220,0.782
103,GEOLOGICAL SOCIETY OF AMERICA BULLETIN,"19,298",3.970,0.011480,1.764
104,Quaternary Geochronology,"3,104",3.962,0.007230,1.457
105,ENVIRONMENTAL REVIEWS,"2,099",3.958,0.002870,1.502
106,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,"22,675",3.954,0.024040,1.067
107,Biogeosciences,"18,212",3.951,0.046690,1.594
108,LITHOS,"21,798",3.913,0.029740,1.438
108,OCEANOGRAPHY,"3,813",3.913,0.007790,1.916
110,ENGINEERING GEOLOGY,"14,026",3.909,0.015590,0.998
111,APPLIED CLAY SCIENCE,"15,784",3.890,0.014860,0.589
112,JOURNAL OF BIOGEOGRAPHY,"15,971",3.884,0.020630,1.523
113,Frontiers of Environmental Science & Engineering,"2,039",3.883,0.003570,0.517
114,CATENA,"13,025",3.851,0.016610,0.876
115,PRECAMBRIAN RESEARCH,"17,902",3.834,0.020080,1.209
116,INTERNATIONAL BIODETERIORATION & BIODEGRADATION,"10,708",3.824,0.011960,0.614
117,MARINE POLLUTION BULLETIN,"31,308",3.782,0.032910,0.757
118,ASTROBIOLOGY,"3,625",3.768,0.005330,1.061
119,Earth Surface Dynamics,709,3.765,0.003080,1.314
120,Current Pollution Reports,281,3.762,0.000670,0.808
121,ENVIRONMENTAL AND EXPERIMENTAL BOTANY,"10,065",3.712,0.009540,0.961
122,SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS,"2,440",3.691,0.004650,0.920
123,GEOMORPHOLOGY,"22,272",3.681,0.026210,0.993
124,ADVANCES IN WATER RESOURCES,"11,300",3.673,0.018170,1.333
125,Conservation Physiology,"1,126",3.634,0.003890,1.100
125,VADOSE ZONE JOURNAL,"4,450",3.634,0.005000,0.734
127,JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES,"71,714",3.633,0.083610,1.538
128,Journal of Geophysical Research-Biogeosciences,"8,554",3.621,0.015590,1.368
129,INTERNATIONAL JOURNAL OF CLIMATOLOGY,"20,592",3.601,0.030200,1.314
130,EARTH SURFACE PROCESSES AND LANDFORMS,"11,912",3.598,0.013550,1.234
131,GIScience & Remote Sensing,"1,183",3.588,0.001780,0.644
132,Journal of Environmental Sciences-China,"12,120",3.556,0.013210,0.640
133,INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,"5,816",3.545,0.005530,0.707
134,AGRICULTURAL WATER MANAGEMENT,"14,058",3.542,0.012640,0.713
134,BASIN RESEARCH,"3,340",3.542,0.003670,1.320
136,MARINE AND PETROLEUM GEOLOGY,"12,161",3.538,0.019240,1.044
137,BOREAS,"3,074",3.531,0.003970,1.038
138,Elementa-Science of the Anthropocene,879,3.518,0.003320,Not Available
139,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS,994,3.517,0.000780,0.847
140,Climate of the Past,"4,425",3.470,0.015040,1.739
140,GEOTHERMICS,"3,836",3.470,0.005610,0.880
142,Journal of Advances in Modeling Earth Systems,"3,020",3.457,0.013800,2.187
143,MARINE ENVIRONMENTAL RESEARCH,"6,277",3.445,0.008070,0.850
144,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,"20,919",3.421,0.014100,0.637
145,BIOGEOCHEMISTRY,"10,738",3.406,0.010080,1.161
145,ECOLOGICAL ENGINEERING,"16,621",3.406,0.022320,0.653
147,JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT,"5,638",3.404,0.004980,0.663
148,Atmospheric Measurement Techniques,"8,646",3.400,0.021370,1.047
149,MINERALIUM DEPOSITA,"5,325",3.397,0.005110,1.383
150,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,"9,671",3.392,0.024920,0.886
151,JOURNAL OF PHYSICAL OCEANOGRAPHY,"14,963",3.389,0.017110,1.437
152,ORE GEOLOGY REVIEWS,"9,013",3.387,0.015530,0.895
153,ICES JOURNAL OF MARINE SCIENCE,"11,167",3.367,0.015140,1.037
154,MARINE GEOLOGY,"14,074",3.349,0.011600,1.153
155,COMPUTERS AND GEOTECHNICS,"7,378",3.345,0.012480,0.973
156,JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN,"4,058",3.318,0.004030,1.420
157,MINERALS ENGINEERING,"11,831",3.315,0.008860,0.553
158,JOURNAL OF THE GEOLOGICAL SOCIETY,"9,071",3.300,0.005510,1.155
159,JOURNAL OF THE ATMOSPHERIC SCIENCES,"27,582",3.282,0.024080,1.447
160,JOURNAL OF GLACIOLOGY,"7,075",3.261,0.009970,1.597
161,ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,"3,494",3.252,0.003310,0.582
162,PROGRESS IN OCEANOGRAPHY,"8,689",3.245,0.012960,1.586
163,SEDIMENTARY GEOLOGY,"11,275",3.244,0.008470,0.972
163,SEDIMENTOLOGY,"8,944",3.244,0.006640,1.260
165,Journal of Flood Risk Management,"1,111",3.240,0.001460,0.682
166,JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS,"35,566",3.235,0.042960,1.298
167,CONTRIBUTIONS TO MINERALOGY AND PETROLOGY,"17,907",3.230,0.012240,1.549
168,Integrated Environmental Assessment and Management,"2,110",3.220,0.002830,0.586
169,QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,"18,616",3.198,0.023840,1.518
170,HYDROLOGICAL PROCESSES,"21,636",3.189,0.021540,0.874
171,ENVIRONMENT,"1,148",3.176,0.000860,0.854
172,Journal of Water Process Engineering,"1,943",3.173,0.003430,0.524
173,BOUNDARY-LAYER METEOROLOGY,"7,985",3.149,0.006180,0.936
173,Regional Environmental Change,"4,341",3.149,0.010200,0.963
175,MONTHLY WEATHER REVIEW,"27,398",3.146,0.024480,1.429
176,BIODIVERSITY AND CONSERVATION,"10,975",3.142,0.011380,0.950
177,ANNALS OF GLACIOLOGY,"3,875",3.131,0.004800,0.991
178,JOURNAL OF STRUCTURAL GEOLOGY,"10,967",3.128,0.007850,0.874
179,Anthropocene Review,493,3.111,0.002060,2.057
180,OCEAN MODELLING,"4,140",3.095,0.009160,1.380
181,PALEOCEANOGRAPHY,"7,947",3.087,0.009770,1.809
182,ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY,"6,672",3.061,0.009000,0.545
183,Food and Environmental Virology,809,3.055,0.001940,0.702
184,JOURNAL OF ARCHAEOLOGICAL SCIENCE,"16,170",3.030,0.016960,0.909
185,Journal of Exposure Science and Environmental Epidemiology,"3,713",3.025,0.004690,0.871
186,INTERNATIONAL GEOLOGY REVIEW,"4,894",3.000,0.006490,0.919
186,PERMAFROST AND PERIGLACIAL PROCESSES,"2,159",3.000,0.002230,0.967
188,WATER RESOURCES MANAGEMENT,"10,455",2.987,0.012960,0.613
189,AMERICAN JOURNAL OF SCIENCE,"8,455",2.982,0.003860,1.830
190,JOURNAL OF HYDRAULIC RESEARCH,"4,452",2.974,0.003380,0.803
191,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,"3,632",2.935,0.004640,0.782
192,Atmospheric Pollution Research,"2,021",2.918,0.003700,0.548
193,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,"34,055",2.914,0.062060,0.539
194,Frontiers in Earth Science,"1,078",2.892,0.004610,Not Available
195,GEOSYNTHETICS INTERNATIONAL,"1,519",2.890,0.001730,0.741
196,NATURAL HAZARDS AND EARTH SYSTEM SCIENCES,"8,281",2.883,0.011480,0.840
197,Environmental Microbiology Reports,"3,270",2.874,0.007160,1.096
198,Aeolian Research,"1,469",2.864,0.003660,0.908
199,DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS,"8,441",2.848,0.009560,1.050
199,NEWSLETTERS ON STRATIGRAPHY,757,2.848,0.001080,1.109
201,Geosphere,"2,584",2.847,0.006270,1.066
202,JOURNAL OF QUATERNARY SCIENCE,"4,409",2.846,0.005600,1.118
203,Journal of Space Weather and Space Climate,742,2.821,0.002920,1.218
204,STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT,"4,019",2.807,0.006860,0.655
205,Environmental Technology & Innovation,545,2.800,0.000850,0.425
206,Journal of Environmental Health Science and Engineering,907,2.773,0.001820,0.430
207,COLD REGIONS SCIENCE AND TECHNOLOGY,"5,044",2.767,0.005120,0.610
208,JOURNAL OF ASIAN EARTH SCIENCES,"14,350",2.762,0.023400,0.948
209,ENVIRONMENTAL CONSERVATION,"3,684",2.759,0.002080,0.867
210,JOURNAL OF EARTHQUAKE ENGINEERING,"2,571",2.754,0.002630,0.693
211,EARTH PLANETS AND SPACE,"5,006",2.736,0.010000,0.877
212,Aerosol and Air Quality Research,"4,575",2.735,0.006610,0.444
213,OCEAN ENGINEERING,"13,034",2.730,0.017480,0.568
214,COMPUTERS & GEOSCIENCES,"10,540",2.721,0.012470,0.895
215,THEORETICAL AND APPLIED CLIMATOLOGY,"8,207",2.720,0.012790,0.749
216,MARINE CHEMISTRY,"9,822",2.713,0.008280,1.205
217,JOURNAL OF GEOTECHNICAL AND GEOENVIRONMENTAL ENGINEERING,"12,139",2.701,0.010080,0.909
218,Environmental Science-Processes & Impacts,"3,242",2.688,0.009130,0.721
218,INTERNATIONAL JOURNAL OF MINERAL PROCESSING,"6,495",2.688,0.004760,0.546
220,Estuaries and Coasts,"4,160",2.686,0.007330,0.815
221,AAPG BULLETIN,"14,292",2.677,0.007000,1.266
222,Progress in Earth and Planetary Science,503,2.676,0.002070,Not Available
223,JOURNAL OF SOILS AND SEDIMENTS,"5,572",2.669,0.008440,0.595
224,Geoscience Data Journal,129,2.667,0.000850,1.745
225,MARINE MICROPALEONTOLOGY,"3,799",2.663,0.002040,0.706
226,FISHERIES OCEANOGRAPHY,"2,297",2.660,0.002290,0.794
227,Mitigation and Adaptation Strategies for Global Change,"2,860",2.651,0.003470,0.752
228,JOURNAL OF CONTAMINANT HYDROLOGY,"5,034",2.650,0.004340,0.667
229,ENVIRONMENTAL TOXICOLOGY,"4,266",2.649,0.004660,0.464
229,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,"4,186",2.649,0.003340,0.436
231,PALAEONTOLOGY,"4,036",2.632,0.004270,1.042
232,AMERICAN MINERALOGIST,"19,432",2.631,0.014170,0.890
233,JOURNAL OF VOLCANOLOGY AND GEOTHERMAL RESEARCH,"13,758",2.617,0.013940,0.880
234,PALAEOGEOGRAPHY PALAEOCLIMATOLOGY PALAEOECOLOGY,"22,921",2.616,0.025190,0.913
235,ESTUARINE COASTAL AND SHELF SCIENCE,"17,636",2.611,0.015580,0.756
236,Geoheritage,621,2.597,0.000410,0.218
237,OCEAN & COASTAL MANAGEMENT,"6,607",2.595,0.009540,0.620
238,Sustainability,"20,022",2.592,0.023380,0.335
239,JOURNAL OF ENVIRONMENTAL QUALITY,"15,317",2.579,0.008930,0.670
240,SOIL DYNAMICS AND EARTHQUAKE ENGINEERING,"7,664",2.578,0.010290,0.680
241,International Journal of Disaster Risk Reduction,"2,169",2.568,0.004150,0.515
242,IEEE JOURNAL OF OCEANIC ENGINEERING,"4,355",2.567,0.003390,0.661
243,Ecohydrology,"2,703",2.564,0.005880,0.757
244,Journal of Hydro-environment Research,892,2.548,0.001510,0.598
245,HOLOCENE,"7,165",2.547,0.009640,0.920
246,Petroleum Exploration and Development,"2,858",2.540,0.004110,0.562
247,JOURNAL OF MARINE SYSTEMS,"6,828",2.539,0.008600,0.880
247,Ocean Science,"2,002",2.539,0.005660,1.206
249,ENVIRONMENTAL AND MOLECULAR MUTAGENESIS,"3,376",2.528,0.003360,0.778
250,Water,"7,785",2.524,0.012970,0.442
251,BioEnergy Research,"2,813",2.500,0.005530,0.665
251,Environmental Development,920,2.500,0.001810,Not Available
253,GEOLOGICAL MAGAZINE,"4,582",2.490,0.003500,0.738
254,Lithosphere,"1,155",2.486,0.003390,1.107
255,VEGETATION HISTORY AND ARCHAEOBOTANY,"2,038",2.482,0.002310,0.728
256,Hydrology Research,"1,417",2.475,0.002220,0.391
257,International Journal of Environmental Research and Public Health,"20,692",2.468,0.046800,0.715
258,TERRA NOVA,"3,775",2.464,0.003800,1.067
259,JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION,"5,822",2.462,0.004570,0.659
260,ECOTOXICOLOGY,"5,980",2.460,0.006150,0.551
261,Earth Interactions,938,2.457,0.001020,0.770
262,IRRIGATION SCIENCE,"2,236",2.440,0.001970,0.608
263,CANADIAN GEOTECHNICAL JOURNAL,"11,038",2.437,0.008020,0.885
264,APPLIED OCEAN RESEARCH,"3,556",2.436,0.004800,0.606
265,AEROSOL SCIENCE AND TECHNOLOGY,"6,986",2.435,0.005180,0.604
266,DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY,"11,237",2.430,0.012820,0.952
267,Utilities Policy,"1,380",2.417,0.001970,0.493
268,Bulletin of Earthquake Engineering,"3,672",2.406,0.007590,0.761
269,Sustainable Chemistry and Pharmacy,172,2.404,0.000290,Not Available
270,HYDROGEOLOGY JOURNAL,"6,247",2.401,0.005590,0.640
271,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,"5,899",2.377,0.006300,0.566
272,ENVIRONMENTAL MANAGEMENT,"10,260",2.376,0.008050,0.642
273,Geocarto International,"1,380",2.365,0.001600,0.368
274,Journal of Applied Meteorology and Climatology,"13,754",2.364,0.012200,1.089
275,MARINE ECOLOGY PROGRESS SERIES,"39,386",2.359,0.024450,0.809
276,Waste and Biomass Valorization,"2,051",2.358,0.003100,0.351
277,PALEOBIOLOGY,"3,874",2.354,0.002730,1.080
278,Journal of Geographical Sciences,"2,589",2.347,0.003380,0.565
279,Geomatics Natural Hazards & Risk,904,2.332,0.001850,0.442
280,Groundwater,"6,140",2.322,0.004530,0.688
281,NATURAL HAZARDS,"12,429",2.319,0.019730,0.566
282,JOURNAL OF SYSTEMATIC PALAEONTOLOGY,"1,166",2.315,0.002150,0.773
283,JOM,"8,860",2.305,0.012740,0.656
284,AQUATIC SCIENCES,"2,780",2.303,0.003120,0.839
285,Air Quality Atmosphere and Health,"1,481",2.297,0.002450,0.528
286,INTERNATIONAL JOURNAL OF EARTH SCIENCES,"5,116",2.295,0.006430,0.783
287,WEATHER AND FORECASTING,"5,745",2.288,0.007230,1.049
288,SAR AND QSAR IN ENVIRONMENTAL RESEARCH,"1,090",2.287,0.001220,0.335
289,JOURNAL OF SEDIMENTARY RESEARCH,"6,608",2.282,0.004660,0.913
290,DENDROCHRONOLOGIA,"1,546",2.281,0.002020,0.610
291,Clean Technologies and Environmental Policy,"2,921",2.277,0.004090,0.366
292,Science China-Earth Sciences,"4,076",2.258,0.009620,0.699
293,Minerals,"1,562",2.250,0.002960,0.458
293,WETLANDS ECOLOGY AND MANAGEMENT,"1,803",2.250,0.001860,0.545
295,JOURNAL OF AEROSOL SCIENCE,"7,112",2.240,0.004400,0.549
296,INTERNATIONAL JOURNAL OF PHYTOREMEDIATION,"2,504",2.237,0.002700,0.337
297,TELLUS SERIES B-CHEMICAL AND PHYSICAL METEOROLOGY,"3,719",2.235,0.002720,1.023
298,Journal of Environmental Engineering and Landscape Management,400,2.233,0.000480,0.236
299,BULLETIN OF VOLCANOLOGY,"5,612",2.232,0.005510,0.917
300,Geomechanics for Energy and the Environment,163,2.231,0.000610,Not Available
301,EcoHealth,"1,934",2.225,0.003240,0.795
302,JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY,"9,292",2.224,0.010510,0.888
303,MINERALOGICAL MAGAZINE,"4,825",2.210,0.003670,0.560
304,JOURNAL OF PLANKTON RESEARCH,"7,047",2.209,0.005670,0.795
305,JOURNAL OF HYDRAULIC ENGINEERING,"11,161",2.206,0.005060,0.604
306,Environmental Chemistry,"2,480",2.193,0.003240,0.763
307,HYDROLOGICAL SCIENCES JOURNAL-JOURNAL DES SCIENCES HYDROLOGIQUES,"6,497",2.180,0.006260,0.589
308,JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,"7,743",2.179,0.008300,0.454
309,JOURNAL OF GREAT LAKES RESEARCH,"4,829",2.175,0.005370,0.586
309,JOURNAL OF SOIL AND WATER CONSERVATION,"4,171",2.175,0.003030,0.696
311,International Journal of Disaster Risk Science,576,2.162,0.000920,0.448
312,Earth and Space Science,407,2.152,0.002160,Not Available
313,Mine Water and the Environment,954,2.145,0.000940,0.319
314,Bulletin of Engineering Geology and the Environment,"2,750",2.138,0.003480,0.534
315,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,"7,250",2.135,0.003910,0.483
316,CONTINENTAL SHELF RESEARCH,"9,948",2.134,0.010440,0.759
317,QUATERNARY RESEARCH,"7,422",2.133,0.004990,0.868
318,CRETACEOUS RESEARCH,"4,631",2.120,0.005230,0.472
319,COMPUTATIONAL GEOSCIENCES,"1,867",2.108,0.004290,0.923
320,LIMNOLOGY AND OCEANOGRAPHY-METHODS,"2,881",2.094,0.003950,0.907
321,JOURNAL OF OCEANOGRAPHY,"2,616",2.085,0.001990,0.557
322,Urban Water Journal,"2,042",2.083,0.002190,0.484
323,INTERNATIONAL JOURNAL OF WATER RESOURCES DEVELOPMENT,"1,624",2.081,0.001660,0.466
324,Papers in Palaeontology,177,2.056,0.000590,0.637
325,JOURNAL OF GEOLOGY,"7,627",2.050,0.001870,0.802
326,Atmosphere,"1,748",2.046,0.003880,0.496
327,Weather Climate and Society,913,2.043,0.001850,0.736
328,International Journal of Environmental Science and Technology,"4,762",2.031,0.006170,0.374
329,Swiss Journal of Geosciences,818,2.028,0.001120,0.567
330,Journal of Hydrology and Hydromechanics,594,2.023,0.001190,0.436
331,WASTE MANAGEMENT & RESEARCH,"4,135",2.015,0.002950,0.333
332,HUMAN AND ECOLOGICAL RISK ASSESSMENT,"2,378",2.012,0.002250,0.296
333,JOURNAL OF PALEOLIMNOLOGY,"4,155",2.009,0.002840,0.683
334,Journal of Soil Science and Plant Nutrition,"1,440",2.006,0.002010,0.386
335,Journal of Material Cycles and Waste Management,"1,649",2.004,0.001830,0.297
336,Natural Resources Research,564,2.000,0.000550,Not Available
336,TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY,"2,928",2.000,0.003860,1.057
338,OCEANOLOGIA,"1,021",1.988,0.001310,0.467
339,CLIMATE RESEARCH,"4,820",1.984,0.003340,0.743
340,Archaeological and Anthropological Sciences,998,1.978,0.002310,0.647
341,International Journal of Sediment Research,"1,052",1.970,0.001370,0.437
342,PHYSICS AND CHEMISTRY OF THE EARTH,"4,478",1.968,0.002550,0.446
343,Mathematical Geosciences,"1,053",1.966,0.002060,0.691
344,ENVIRONMENTAL MONITORING AND ASSESSMENT,"18,778",1.959,0.019720,0.401
345,JOURNAL OF CULTURAL HERITAGE,"3,219",1.955,0.002950,0.371
346,RIVER RESEARCH AND APPLICATIONS,"4,330",1.954,0.004870,0.569
