"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'INTERNATIONAL RELATIONS','POLITICAL SCIENCE','PUBLIC ADMINISTRATION' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
140,Chinese Journal of International Law,296,1.267,0.000560,0.396
141,SURVIVAL,845,1.264,0.001430,0.351
142,International Theory,420,1.263,0.001510,1.089
143,International Relations of the Asia-Pacific,289,1.233,0.000590,0.553
144,Contemporary Politics,432,1.226,0.000730,0.386
145,PUBLIC MONEY & MANAGEMENT,"1,227",1.215,0.001010,0.240
146,SOCIAL SCIENCE QUARTERLY,"3,754",1.204,0.004070,0.725
147,Comparative European Politics,775,1.202,0.002020,0.828
148,Global Policy,796,1.197,0.002470,0.484
149,REVIEW OF WORLD ECONOMICS,825,1.186,0.001140,0.576
150,Journal of Human Rights,447,1.185,0.001120,0.649
150,Political Studies Review,461,1.185,0.000750,0.456
152,Human Rights Law Review,511,1.175,0.000790,Not Available
153,AUSTRALIAN JOURNAL OF INTERNATIONAL AFFAIRS,458,1.171,0.000930,0.365
154,AMERICAN POLITICS RESEARCH,994,1.143,0.002350,0.904
155,European Political Science,468,1.141,0.001030,0.442
156,International Journal of Conflict and Violence,308,1.130,0.000290,0.323
157,Acta Politica,664,1.125,0.001110,0.735
157,Journal of Women Politics & Policy,200,1.125,0.000640,0.503
159,WORLD ECONOMY,"2,500",1.088,0.002580,0.412
159,World Trade Review,369,1.088,0.000560,0.315
161,DISSENT,296,1.056,0.000820,0.286
162,Human Service Organizations Management Leadership & Governance,158,1.044,0.000360,0.203
163,Economics & Politics,805,1.036,0.001060,0.856
164,OCEAN DEVELOPMENT AND INTERNATIONAL LAW,325,1.026,0.000360,0.284
165,British Politics,331,1.020,0.000900,0.574
165,Contemporary Southeast Asia,418,1.020,0.000400,0.310
167,International Feminist Journal of Politics,892,1.014,0.001380,0.618
168,Foreign Policy Analysis,445,1.012,0.001240,0.630
169,STANFORD JOURNAL OF INTERNATIONAL LAW,162,1.000,0.000170,0.300
169,WASHINGTON QUARTERLY,742,1.000,0.001510,0.555
171,Review of African Political Economy,"1,070",0.989,0.001790,0.597
172,HUMAN RIGHTS QUARTERLY,"1,469",0.985,0.001090,0.504
173,Journal of Contemporary European Studies,279,0.982,0.000630,Not Available
174,PUBLIC CHOICE,"4,409",0.970,0.004440,0.781
175,MONTHLY REVIEW-AN INDEPENDENT SOCIALIST MAGAZINE,762,0.949,0.000770,0.253
176,EMERGING MARKETS FINANCE AND TRADE,"1,014",0.934,0.001570,0.160
177,JOURNAL OF THEORETICAL POLITICS,763,0.922,0.001540,0.885
178,PUBLIC ADMINISTRATION AND DEVELOPMENT,919,0.918,0.000500,0.285
179,POLITICAL THEORY,"1,469",0.912,0.001120,0.546
180,STUDIES IN AMERICAN POLITICAL DEVELOPMENT,259,0.909,0.000510,0.746
181,CONTEMPORARY ECONOMIC POLICY,955,0.905,0.001440,0.433
182,CANADIAN PUBLIC POLICY-ANALYSE DE POLITIQUES,683,0.899,0.000740,0.276
183,CANADIAN PUBLIC ADMINISTRATION-ADMINISTRATION PUBLIQUE DU CANADA,445,0.883,0.000310,0.161
184,NATION,"1,145",0.871,0.002640,0.294
185,Irish Political Studies,227,0.865,0.000450,0.269
186,Policy Studies,627,0.859,0.000890,0.382
187,Revista Brasileira de Politica Internacional,257,0.851,0.000120,0.080
188,JOURNAL OF POLITICAL PHILOSOPHY,"1,298",0.849,0.001350,0.855
189,AUSTRALIAN JOURNAL OF POLITICAL SCIENCE,611,0.839,0.000840,0.292
190,CRITICAL REVIEW,471,0.837,0.000360,0.249
191,JOURNAL OF WORLD TRADE,537,0.835,0.000620,0.221
192,STUDIES IN COMPARATIVE INTERNATIONAL DEVELOPMENT,"1,064",0.830,0.001710,1.173
193,Nationalities Papers-The Journal of Nationalism and Ethnicity,602,0.803,0.001100,Not Available
194,Politics and Religion,205,0.800,0.000780,0.397
195,LATIN AMERICAN POLITICS AND SOCIETY,560,0.796,0.001110,0.580
195,NEW REPUBLIC,709,0.796,0.001290,0.263
197,COLUMBIA JOURNAL OF TRANSNATIONAL LAW,408,0.793,0.000590,0.522
198,PUBLIC PERSONNEL MANAGEMENT,656,0.789,0.000540,0.347
199,Asia Europe Journal,199,0.788,0.000280,0.155
200,Intelligence and National Security,482,0.786,0.000420,Not Available
201,ARMED FORCES & SOCIETY,823,0.781,0.001080,0.465
202,Politics & Gender,795,0.779,0.002110,1.171
203,SCANDINAVIAN POLITICAL STUDIES,824,0.778,0.000720,0.534
204,Journal of Chinese Political Science,240,0.774,0.000370,Not Available
205,Journal of Homeland Security and Emergency Management,398,0.757,0.000320,0.180
205,Transylvanian Review of Administrative Sciences,232,0.757,0.000210,0.077
207,Revista de Ciencia Politica,247,0.750,0.000360,0.177
208,JOURNAL OF THE JAPANESE AND INTERNATIONAL ECONOMIES,647,0.741,0.000700,0.350
209,Lex Localis-Journal of Local Self-Government,171,0.728,0.000170,0.056
210,LATIN AMERICAN PERSPECTIVES,939,0.718,0.001400,0.357
211,Independent Review,245,0.716,0.000260,0.135
212,INTERNATIONAL JOURNAL,377,0.708,0.000480,0.206
213,Ethics & Global Politics,89,0.706,0.000080,0.145
214,International Politics,500,0.693,0.000930,0.329
215,Politikon,202,0.674,0.000320,0.211
216,Cambridge Review of International Affairs,553,0.656,0.000780,0.305
217,Politics Philosophy & Economics,248,0.650,0.000640,0.492
218,Historia y Politica,199,0.646,0.000280,0.207
218,POLITICAL SCIENCE QUARTERLY,"1,262",0.646,0.000550,0.385
220,SPACE POLICY,292,0.582,0.000310,0.174
221,MIDDLE EAST POLICY,331,0.579,0.000540,0.208
222,POLITY,667,0.553,0.000290,0.169
223,EAST EUROPEAN POLITICS AND SOCIETIES,535,0.524,0.001000,0.356
224,Contemporary Political Theory,261,0.523,0.000300,0.280
225,Politix,346,0.522,0.000650,0.286
226,Asian Perspective,243,0.509,0.000330,0.192
227,Forum-A Journal of Applied Research in Contemporary Politics,214,0.500,0.000910,0.435
227,POLITICAL SCIENCE,146,0.500,0.000210,0.302
227,Philippine Political Science Journal,46,0.500,0.000100,0.140
230,CANADIAN JOURNAL OF POLITICAL SCIENCE-REVUE CANADIENNE DE SCIENCE POLITIQUE,841,0.489,0.000400,0.159
231,Historical Materialism-Research in Critical Marxist Theory,424,0.485,0.000660,0.292
232,SCOTTISH JOURNAL OF POLITICAL ECONOMY,742,0.449,0.000410,0.237
233,Asian Journal of WTO & International Health Law and Policy,77,0.433,0.000130,0.117
234,EUROPEAN HISTORY QUARTERLY,172,0.415,0.000250,0.188
234,INTERNASJONAL POLITIKK,59,0.415,0.000000,0.004
236,AUSTRALIAN JOURNAL OF POLITICS AND HISTORY,322,0.405,0.000560,0.245
237,Pacific Focus,91,0.378,0.000210,0.175
238,Revista de Estudios Politicos,385,0.370,0.000170,0.069
239,Austrian Journal of Political Science,43,0.367,0.000090,0.146
240,POLITISCHE VIERTELJAHRESSCHRIFT,294,0.363,0.000340,0.120
241,Presidential Studies Quarterly,571,0.342,0.000900,Not Available
242,POLITICKA EKONOMIE,176,0.341,0.000100,0.038
243,ALTERNATIVES,498,0.320,0.000250,0.255
244,Journal of Australian Political Economy,91,0.290,0.000100,0.108
245,Japanese Journal of Political Science,179,0.288,0.000320,0.184
246,Revista del CLAD Reforma y Democracia,109,0.277,0.000030,0.025
247,Journal of Cold War Studies,205,0.269,0.000800,0.511
248,OSTEUROPA,231,0.242,0.000220,0.035
249,WAR IN HISTORY,118,0.238,0.000130,0.103
250,CURRENT HISTORY,271,0.209,0.000340,0.115
251,KOREAN JOURNAL OF DEFENSE ANALYSIS,87,0.200,0.000090,0.043
251,Korea Observer,95,0.200,0.000160,0.095
253,Telos,88,0.183,0.000090,0.036
254,Journal of Policy History,167,0.176,0.000330,0.195
255,Gestion y Politica Publica,117,0.162,0.000070,0.058
256,Uluslararasi Iliskiler-International Relations,63,0.127,0.000040,0.024
257,Amme Idaresi Dergisi,104,0.114,0.000020,0.016
258,Romanian Journal of Political Science,44,0.087,0.000030,0.052
259,Civil Szemle,8,0.000,0.000000,0.005
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
