"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'BEHAVIORAL SCIENCES','BIOCHEMICAL RESEARCH METHODS','BIOCHEMISTRY & MOLECULAR BIOLOGY','BIODIVERSITY CONSERVATION','BIOLOGY','BIOPHYSICS','CELL BIOLOGY','DEVELOPMENTAL BIOLOGY','ECOLOGY','ENTOMOLOGY','EVOLUTIONARY BIOLOGY','GENETICS & HEREDITY','LIMNOLOGY','MARINE & FRESHWATER BIOLOGY','MATHEMATICAL & COMPUTATIONAL BIOLOGY','MICROBIOLOGY','MYCOLOGY','ORNITHOLOGY','PLANT SCIENCES','REPRODUCTIVE BIOLOGY','VIROLOGY','ZOOLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
97,ECOLOGICAL MONOGRAPHS,"11,025",7.698,0.007750,4.023
98,Protein & Cell,"3,243",7.575,0.009070,1.981
99,eLife,"37,014",7.551,0.259550,4.825
100,CURRENT OPINION IN PLANT BIOLOGY,"13,733",7.508,0.021640,2.788
101,Conservation Letters,"4,133",7.397,0.010890,2.846
102,AGING CELL,"8,993",7.346,0.018850,2.379
103,NEW PHYTOLOGIST,"52,069",7.299,0.082470,2.714
104,Methods in Ecology and Evolution,"11,672",7.099,0.036710,3.542
105,CURRENT OPINION IN STRUCTURAL BIOLOGY,"11,066",7.052,0.024150,3.232
106,Molecular Ecology Resources,"10,473",7.049,0.018990,2.248
107,CELLULAR AND MOLECULAR LIFE SCIENCES,"24,422",7.014,0.038970,1.982
108,MATRIX BIOLOGY,"5,699",6.986,0.009610,1.958
109,CURRENT OPINION IN MICROBIOLOGY,"10,298",6.916,0.020350,2.743
110,LAB ON A CHIP,"31,678",6.914,0.046810,1.523
111,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,"5,226",6.887,0.008260,2.086
112,PERSOONIA,"1,495",6.860,0.002950,2.111
113,PLANT BIOTECHNOLOGY JOURNAL,"7,866",6.840,0.016170,1.834
114,Cell Chemical Biology,"2,022",6.762,0.009370,2.774
115,mBio,"16,500",6.747,0.069090,2.777
116,BMC BIOLOGY,"5,937",6.723,0.017810,3.129
117,QUARTERLY REVIEWS OF BIOPHYSICS,"2,367",6.643,0.002820,3.051
118,ONCOGENE,"63,249",6.634,0.074600,1.940
119,GENOMICS PROTEOMICS & BIOINFORMATICS,"1,612",6.597,0.004780,Not Available
120,BIOSCIENCE,"18,353",6.591,0.012840,2.349
121,Annual Review of Virology,787,6.566,0.004680,3.254
122,Science Signaling,"11,403",6.565,0.033690,3.151
123,mSystems,"1,003",6.519,0.004190,2.353
124,Tissue Engineering Part B-Reviews,"3,550",6.512,0.004970,1.713
125,PLoS Pathogens,"43,751",6.463,0.118900,2.669
126,CLINICAL MICROBIOLOGY AND INFECTION,"17,929",6.425,0.036710,2.084
127,npj Biofilms and Microbiomes,475,6.333,0.001800,1.900
128,PLANT PHYSIOLOGY,"80,841",6.305,0.070470,2.182
129,Oceanography and Marine Biology,"2,485",6.286,0.001030,2.530
130,Reviews of Physiology Biochemistry and Pharmacology,738,6.214,0.000540,1.298
131,Emerging Microbes & Infections,"1,941",6.212,0.006720,1.935
132,CONSERVATION BIOLOGY,"21,980",6.194,0.019450,1.991
133,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"45,388",6.139,0.071090,2.955
134,MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,"3,566",6.081,0.004090,1.833
135,CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,"3,489",6.069,0.006540,2.985
136,Cell Death & Disease,"19,001",5.959,0.051770,1.585
137,ECOGRAPHY,"11,508",5.946,0.020520,2.414
138,JOURNAL OF MEDICAL GENETICS,"12,417",5.899,0.016840,2.367
139,Signal Transduction and Targeted Therapy,371,5.873,0.000990,1.366
140,MOLECULAR ECOLOGY,"39,464",5.855,0.060170,2.184
141,ANTIOXIDANTS & REDOX SIGNALING,"20,275",5.828,0.029710,1.921
142,JOURNAL OF APPLIED ECOLOGY,"19,342",5.782,0.023780,2.038
143,DEVELOPMENT,"54,782",5.763,0.080760,2.815
144,PLANT JOURNAL,"43,424",5.726,0.044980,2.142
145,Advances in Ecological Research,"2,205",5.724,0.001740,1.889
146,Molecular Autism,"2,107",5.712,0.008010,2.198
147,CRITICAL REVIEWS IN MICROBIOLOGY,"2,694",5.697,0.003990,1.507
148,JOURNAL OF ECOLOGY,"19,532",5.687,0.023130,2.287
149,AMERICAN JOURNAL OF MEDICAL GENETICS PART C-SEMINARS IN MEDICAL GENETICS,"2,139",5.683,0.004860,2.035
150,BIOMACROMOLECULES,"37,954",5.667,0.037180,1.242
150,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"11,864",5.667,0.021920,2.606
152,FREE RADICAL BIOLOGY AND MEDICINE,"40,820",5.657,0.040290,1.521
153,Cells,"1,412",5.656,0.003990,Not Available
154,PLANT CELL AND ENVIRONMENT,"22,073",5.624,0.022760,1.687
155,STEM CELLS,"21,467",5.614,0.030290,1.780
156,Advances in Virus Research,"1,840",5.600,0.002160,1.748
157,Ecosystem Services,"4,552",5.572,0.008310,1.118
158,ACS Synthetic Biology,"4,890",5.571,0.019260,2.029
159,Fungal Biology Reviews,919,5.563,0.001380,1.395
160,Aging-US,"5,185",5.515,0.012460,1.602
161,HUMAN REPRODUCTION,"31,338",5.506,0.035900,1.749
162,Stem Cell Reports,"6,144",5.499,0.030550,2.617
163,Clinical Epigenetics,"2,900",5.496,0.009690,1.696
164,RNA Biology,"5,855",5.477,0.018610,2.048
165,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,"10,064",5.460,0.024110,2.246
166,CYTOKINE & GROWTH FACTOR REVIEWS,"5,688",5.458,0.007670,1.931
167,FERTILITY AND STERILITY,"37,019",5.411,0.043000,1.495
168,Virus Evolution,769,5.408,0.003930,Not Available
169,Current Opinion in Virology,"3,684",5.400,0.012480,1.843
170,FASEB JOURNAL,"41,854",5.391,0.047670,1.676
171,JOURNAL OF EXPERIMENTAL BOTANY,"44,813",5.360,0.055240,1.741
172,CURRENT OPINION IN GENETICS & DEVELOPMENT,"7,687",5.288,0.016910,2.609
173,PLoS Genetics,"43,864",5.224,0.143470,3.012
174,HUMAN GENETICS,"8,640",5.207,0.014490,1.957
175,Frontiers in Cell and Developmental Biology,"2,087",5.206,0.008780,Not Available
176,JOURNAL OF BIOMEDICAL SCIENCE,"4,083",5.203,0.006300,0.986
177,Annual Review of Animal Biosciences,709,5.200,0.003160,2.306
178,Natureza & Conservacao,528,5.176,0.001000,0.794
179,ENVIRONMENTAL MICROBIOLOGY,"22,923",5.147,0.034810,1.624
180,LANDSCAPE AND URBAN PLANNING,"16,054",5.144,0.014880,1.282
181,JOURNAL OF PEST SCIENCE,"2,661",5.133,0.005780,1.051
182,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,"30,927",5.113,0.048590,1.615
183,Cell Communication and Signaling,"2,256",5.111,0.005460,1.380
184,CELL BIOLOGY AND TOXICOLOGY,"1,749",5.097,0.001360,0.683
185,JOURNAL OF MOLECULAR BIOLOGY,"57,921",5.067,0.042090,2.034
186,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,"14,143",5.055,0.020430,1.470
187,JOURNAL OF INFECTIOUS DISEASES,"45,452",5.045,0.075960,2.164
188,Research Synthesis Methods,"1,932",5.043,0.005420,2.738
189,CELL PROLIFERATION,"2,945",5.039,0.003230,0.686
190,Evolutionary Applications,"4,167",5.038,0.010770,1.829
191,FUNCTIONAL ECOLOGY,"15,830",5.037,0.022510,1.991
192,CELLULAR ONCOLOGY,"1,382",5.020,0.001950,0.640
193,HARMFUL ALGAE,"5,697",5.012,0.006490,0.862
194,JOURNAL OF CLINICAL MICROBIOLOGY,"52,963",4.959,0.053320,1.381
195,Wiley Interdisciplinary Reviews-RNA,"2,368",4.928,0.008620,2.523
196,AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS,"1,335",4.919,0.003270,1.458
197,Advances in Genetics,"1,636",4.913,0.003180,2.213
198,Circulation-Cardiovascular Genetics,"3,441",4.897,0.010490,2.013
199,Forensic Science International-Genetics,"4,388",4.884,0.007040,0.780
200,JOURNAL OF NEUROCHEMISTRY,"35,902",4.870,0.026120,1.224
201,Oxidative Medicine and Cellular Longevity,"12,370",4.868,0.026830,1.065
202,Microbial Biotechnology,"3,576",4.857,0.006780,1.142
203,Microbial Genomics,573,4.853,0.003040,2.060
204,Essays in Biochemistry,"1,674",4.845,0.003010,1.401
205,CURRENT OPINION IN LIPIDOLOGY,"4,140",4.844,0.006320,1.448
206,MOLECULAR & CELLULAR PROTEOMICS,"17,603",4.828,0.038540,2.305
207,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,"31,707",4.784,0.040170,0.667
208,Virulence,"3,557",4.775,0.009110,1.625
209,JOURNAL OF MOLECULAR MEDICINE-JMM,"7,195",4.746,0.010870,1.442
210,EXPERIMENTAL AND MOLECULAR MEDICINE,"4,046",4.743,0.007380,1.391
210,JOURNAL OF LIPID RESEARCH,"23,523",4.743,0.025090,1.610
212,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,"16,440",4.739,0.030010,1.607
212,FEBS Journal,"18,035",4.739,0.033210,1.445
214,Computational and Structural Biotechnology Journal,"1,363",4.720,0.004800,Not Available
215,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,"65,138",4.715,0.086610,1.361
216,MAMMAL REVIEW,"1,917",4.706,0.002310,1.521
217,Stem Cell Reviews and Reports,"2,436",4.697,0.004690,0.999
218,Biomolecules,"2,274",4.694,0.008300,Not Available
219,CANCER GENE THERAPY,"2,842",4.681,0.003200,0.691
220,Journal of Molecular Cell Biology,"1,895",4.671,0.004910,1.844
221,JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,"12,391",4.658,0.015750,0.992
222,Journal of Genetics and Genomics,"2,005",4.650,0.004740,1.398
223,Stem Cell Research & Therapy,"6,132",4.627,0.015810,1.211
224,INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,"11,529",4.615,0.016990,1.304
225,Cell Discovery,717,4.600,0.003690,1.957
226,Biochimica et Biophysica Acta-Gene Regulatory Mechanisms,"7,096",4.599,0.015570,1.785
227,STRUCTURE,"14,722",4.576,0.031690,2.480
228,ECOSYSTEMS,"9,915",4.555,0.011170,1.606
229,HUMAN MOLECULAR GENETICS,"39,859",4.544,0.069190,2.078
230,BIOINFORMATICS,"107,600",4.531,0.205300,4.168
231,JOURNAL OF CELLULAR PHYSIOLOGY,"20,046",4.522,0.018570,0.978
232,Antioxidants,882,4.520,0.001690,Not Available
233,JOURNAL OF CELL SCIENCE,"42,443",4.517,0.053970,1.940
234,AIDS,"19,276",4.499,0.038330,1.880
235,JOURNAL OF NUTRITIONAL BIOCHEMISTRY,"10,544",4.490,0.012690,0.981
236,MOLECULAR CANCER RESEARCH,"7,899",4.484,0.013790,1.431
237,BIOELECTROCHEMISTRY,"4,476",4.474,0.004050,0.777
238,Advances in the Study of Behavior,"1,208",4.471,0.000640,1.251
239,HUMAN MUTATION,"13,037",4.453,0.024550,2.173
240,BIOLOGICAL CONSERVATION,"30,256",4.451,0.037820,1.586
241,mSphere,"1,732",4.447,0.007090,1.589
242,BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS,"12,823",4.441,0.017160,1.673
243,PLoS Computational Biology,"26,646",4.428,0.085300,2.295
244,npj Genomic Medicine,305,4.422,0.001620,1.919
245,EXPERT REVIEWS IN MOLECULAR MEDICINE,"1,758",4.407,0.001450,1.413
246,Epigenomics,"2,555",4.404,0.007650,1.502
247,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS,"9,688",4.402,0.018070,1.588
248,Evolution Medicine and Public Health,373,4.400,0.001570,Not Available
249,BIOESSAYS,"9,911",4.396,0.016750,1.961
250,MOLECULAR PLANT PATHOLOGY,"6,115",4.379,0.008110,1.286
251,ECOLOGICAL APPLICATIONS,"21,600",4.378,0.018960,1.647
252,ACS Chemical Biology,"11,691",4.374,0.036920,1.674
253,JOURNAL OF ANIMAL ECOLOGY,"16,556",4.364,0.017770,1.877
254,BIOCONJUGATE CHEMISTRY,"15,840",4.349,0.020240,1.116
254,LANDSCAPE ECOLOGY,"9,360",4.349,0.012170,1.277
256,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,"12,166",4.340,0.016100,1.383
257,IMA Fungus,769,4.333,0.002130,1.233
258,BIOCHEMICAL JOURNAL,"46,764",4.331,0.030410,1.363
259,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,"14,373",4.328,0.024830,1.458
260,LIMNOLOGY AND OCEANOGRAPHY,"29,814",4.325,0.017170,1.455
261,JOURNAL OF VIROLOGY,"88,684",4.324,0.099970,1.381
262,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"53,240",4.304,0.079630,2.103
263,CYTOTHERAPY,"5,969",4.297,0.009690,1.008
264,BIOCHEMICAL SOCIETY TRANSACTIONS,"12,535",4.291,0.018720,1.272
265,CELLULAR MICROBIOLOGY,"9,048",4.288,0.013250,1.489
266,JOURNAL OF INHERITED METABOLIC DISEASE,"5,868",4.287,0.008410,1.361
267,ECOLOGY,"61,936",4.285,0.041450,2.056
268,ECOLOGICAL ECONOMICS,"25,091",4.281,0.018440,1.114
269,CORTEX,"10,302",4.275,0.024580,1.703
270,Frontiers in Microbiology,"40,275",4.259,0.117960,1.254
271,JOURNAL OF NATURAL PRODUCTS,"25,908",4.257,0.021150,0.827
271,PHYTOCHEMISTRY REVIEWS,"2,655",4.257,0.002790,0.809
273,ADDICTION BIOLOGY,"4,055",4.223,0.008810,1.221
274,Microbiology Spectrum,"2,955",4.218,0.013210,Not Available
275,IEEE Journal of Biomedical and Health Informatics,"4,082",4.217,0.010320,0.904
276,GLYCOBIOLOGY,"7,752",4.194,0.008980,1.215
277,CRITICAL REVIEWS IN PLANT SCIENCES,"3,517",4.189,0.002410,1.870
278,Epigenetics & Chromatin,"1,623",4.185,0.007590,2.256
279,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,"53,148",4.183,0.114840,0.932
280,PHYTOMEDICINE,"9,672",4.180,0.008250,0.674
281,Epigenetics,"5,480",4.173,0.013410,1.687
282,Pigment Cell & Melanoma Research,"4,249",4.172,0.006330,1.441
283,Microorganisms,731,4.167,0.002000,Not Available
284,WATER RESOURCES RESEARCH,"52,933",4.142,0.054190,1.442
285,ECOLOGY AND SOCIETY,"11,712",4.136,0.015060,1.178
286,ANTIVIRAL RESEARCH,"8,440",4.130,0.015970,1.137
287,Advances in Microbial Physiology,"1,164",4.120,0.000780,1.043
288,Frontiers in Plant Science,"34,295",4.106,0.101460,1.186
288,JOURNAL OF BIOLOGICAL CHEMISTRY,"357,146",4.106,0.252230,1.503
290,CLINICAL GENETICS,"7,288",4.104,0.014550,1.304
291,Geobiology,"2,204",4.100,0.004450,1.623
292,FEMS MICROBIOLOGY ECOLOGY,"15,674",4.098,0.016380,1.180
293,BIOLOGICAL PROCEDURES ONLINE,762,4.094,0.000830,0.917
294,DIVERSITY AND DISTRIBUTIONS,"8,157",4.092,0.013310,1.629
295,FOOD MICROBIOLOGY,"10,786",4.089,0.012130,0.965
296,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,"105,845",4.077,0.064390,1.253
297,International Journal of Biological Sciences,"4,985",4.067,0.008130,0.987
297,JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY B-BIOLOGY,"11,125",4.067,0.012170,0.579
299,Cell Division,565,4.056,0.000640,1.156
300,Plant Genome,"1,425",4.042,0.003310,1.061
301,Journal of Systematics and Evolution,"1,425",4.040,0.003060,0.803
302,Disease Models & Mechanisms,"5,133",4.028,0.013930,1.631
303,JOURNAL OF ENZYME INHIBITION AND MEDICINAL CHEMISTRY,"4,637",4.027,0.005730,0.474
304,APOPTOSIS,"6,511",4.021,0.007050,0.839
305,JOURNAL OF VIRAL HEPATITIS,"4,816",4.016,0.009630,1.111
306,JOURNAL OF LEUKOCYTE BIOLOGY,"16,921",4.012,0.019560,1.353
307,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,"26,840",4.006,0.019630,0.892
308,DNA RESEARCH,"2,996",4.000,0.005130,1.530
308,Skeletal Muscle,"1,085",4.000,0.003040,1.416
310,NEUROCHEMISTRY INTERNATIONAL,"8,775",3.994,0.009020,0.836
311,MOLECULAR PHYLOGENETICS AND EVOLUTION,"19,188",3.992,0.028450,1.421
312,Fungal Ecology,"2,361",3.990,0.006030,1.106
313,COLLOIDS AND SURFACES B-BIOINTERFACES,"28,072",3.973,0.033760,0.688
314,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,"22,675",3.954,0.024040,1.067
315,Biogeosciences,"18,212",3.951,0.046690,1.594
315,TRAFFIC,"6,603",3.951,0.008930,1.671
317,HORMONES AND BEHAVIOR,"10,874",3.949,0.012620,1.193
317,RNA,"13,106",3.949,0.026720,2.468
319,IMMUNOLOGY AND CELL BIOLOGY,"5,452",3.947,0.008820,1.413
320,CELL CALCIUM,"5,205",3.932,0.006330,1.103
321,PLANT AND CELL PHYSIOLOGY,"16,107",3.929,0.018200,1.371
321,Stem Cell Research,"3,077",3.929,0.008420,1.259
323,PLANT MOLECULAR BIOLOGY,"14,112",3.928,0.009620,1.069
324,BIOORGANIC CHEMISTRY,"3,047",3.926,0.003850,0.592
324,THEORETICAL AND APPLIED GENETICS,"20,017",3.926,0.013520,1.028
326,Biomedical Optics Express,"9,547",3.910,0.021740,0.893
327,MOLECULAR BIOLOGY OF THE CELL,"29,948",3.905,0.043300,1.838
328,CURRENT MEDICINAL CHEMISTRY,"16,061",3.894,0.014540,0.788
329,Open Biology,"2,316",3.890,0.010160,1.648
330,JOURNAL OF BIOGEOGRAPHY,"15,971",3.884,0.020630,1.523
331,BIOLOGY OF THE CELL,"2,269",3.863,0.002060,1.062
332,ACS Chemical Neuroscience,"5,238",3.861,0.013310,1.109
333,JOURNAL OF CHROMATOGRAPHY A,"61,427",3.858,0.044730,0.665
334,AMERICAN NATURALIST,"28,666",3.855,0.018570,1.730
334,HUMAN GENE THERAPY,"5,639",3.855,0.007540,1.267
336,Journal of Integrative Plant Biology,"4,282",3.824,0.006630,1.180
337,TAXON,"5,305",3.823,0.005980,1.014
338,CELLULAR AND MOLECULAR NEUROBIOLOGY,"4,488",3.811,0.005740,0.720
338,Viruses-Basel,"8,083",3.811,0.024090,1.221
340,AQUATIC TOXICOLOGY,"15,194",3.794,0.014410,0.767
341,BIOCHIMICA ET BIOPHYSICA ACTA-BIOMEMBRANES,"18,087",3.790,0.021920,1.088
342,International Review of Cell and Molecular Biology,"1,916",3.788,0.004800,1.405
343,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,"11,066",3.785,0.013630,0.946
343,PLANT SCIENCE,"14,435",3.785,0.013100,1.007
345,Current Opinion in Insect Science,"1,563",3.784,0.006370,1.403
346,Advances in Protein Chemistry and Structural Biology,729,3.783,0.001560,0.731
347,MARINE POLLUTION BULLETIN,"31,308",3.782,0.032910,0.757
347,METHODS,"21,871",3.782,0.025690,1.592
349,JOURNAL OF PROTEOME RESEARCH,"21,216",3.780,0.035820,1.161
349,Nucleic Acid Therapeutics,854,3.780,0.003000,1.087
351,ASTROBIOLOGY,"3,625",3.768,0.005330,1.061
352,Journal of Biophotonics,"3,309",3.763,0.006210,0.816
353,JOURNAL OF STRUCTURAL BIOLOGY,"10,153",3.754,0.024190,2.343
353,Wiley Interdisciplinary Reviews-Developmental Biology,"1,266",3.754,0.005300,2.257
355,GENE THERAPY,"7,223",3.749,0.007030,0.947
356,Movement Ecology,608,3.745,0.002970,Not Available
357,Retrovirology,"3,644",3.744,0.009080,1.376
358,Mycotoxin Research,981,3.741,0.001160,0.615
359,New Biotechnology,"2,938",3.739,0.004630,0.821
