"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Categories: 'ENVIRONMENTAL STUDIES' Selected Category Scheme: WoS",,,
Rank,Full Journal Title,Journal Impact Factor,Article Influence Score
73,Journal of Environmental Planning and Management,1.594,0.414
74,POPULATION AND ENVIRONMENT,1.571,0.915
75,LAND ECONOMICS,1.500,1.040
76,Transnational Environmental Law,1.481,0.245
77,International Journal of the Commons,1.447,0.585
78,JOURNAL OF ENVIRONMENTAL LAW,1.417,0.367
79,Environmental Communication-A Journal of Nature and Culture,1.360,0.430
80,ANNALS OF REGIONAL SCIENCE,1.336,0.345
81,Journal of Housing and the Built Environment,1.329,0.408
82,Urban Policy and Research,1.286,0.378
83,Natural Hazards Review,1.278,0.595
83,REGIONAL SCIENCE AND URBAN ECONOMICS,1.278,1.192
85,Environmental Policy and Governance,1.268,0.494
86,ENVIRONMENT AND DEVELOPMENT ECONOMICS,1.264,0.786
87,Environmental Hazards-Human and Policy Dimensions,1.220,0.443
88,Impact Assessment and Project Appraisal,1.213,Not Available
89,Landscape Research,1.198,0.266
90,Human Ecology Review,1.185,0.317
91,Housing Theory & Society,1.167,0.596
92,Carbon Management,1.109,0.758
93,Geografisk Tidsskrift-Danish Journal of Geography,1.100,0.319
94,Disaster Prevention and Management,1.060,0.238
95,Problemy Ekorozwoju,1.058,0.059
96,COASTAL MANAGEMENT,0.973,0.424
97,HARVARD ENVIRONMENTAL LAW REVIEW,0.800,0.742
98,Australasian Journal of Environmental Management,0.780,0.263
99,International Journal of Climate Change Strategies and Management,0.757,0.178
100,NATURAL RESOURCES FORUM,0.742,0.470
101,ENVIRONMENTAL HISTORY,0.696,0.372
102,Nature + Culture,0.645,0.875
103,ECOLOGY LAW QUARTERLY,0.592,0.212
104,Energy & Environment,0.568,0.124
105,ENVIRONMENT AND HISTORY,0.538,0.222
106,JOURNAL OF ARCHITECTURAL AND PLANNING RESEARCH,0.375,0.115
107,NATURAL RESOURCES JOURNAL,0.350,0.183
108,ENVIRONMENTAL ETHICS,0.340,0.118
109,Open House International,0.081,0.017
Copyright © 2019 Clarivate Analytics,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,
