"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Categories: 'ENDOCRINOLOGY & METABOLISM' Selected Category Scheme: WoS",,,
Rank,Full Journal Title,Journal Impact Factor,Article Influence Score
58,JOURNAL OF MOLECULAR ENDOCRINOLOGY,3.297,1.106
59,CALCIFIED TISSUE INTERNATIONAL,3.293,0.982
60,Current Opinion in Endocrinology Diabetes and Obesity,3.279,1.151
61,Journal of Diabetes,3.213,0.713
62,ENDOCRINE,3.179,0.764
63,PEDIATRIC DIABETES,3.172,1.217
64,JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,3.166,0.565
65,Journal of Diabetes Investigation,3.147,0.864
66,DIABETIC MEDICINE,3.132,1.192
67,ACTA DIABETOLOGICA,3.126,0.795
68,Obesity Facts,3.108,0.870
69,CLINICAL ENDOCRINOLOGY,3.077,1.007
70,ANNALS OF NUTRITION AND METABOLISM,3.051,0.996
71,STRESS-THE INTERNATIONAL JOURNAL ON THE BIOLOGY OF STRESS,3.047,0.896
72,Endocrine Connections,3.041,0.880
73,BIOFACTORS,3.038,0.915
74,Adipocyte,3.029,Not Available
75,JOURNAL OF CLINICAL DENSITOMETRY,3.015,0.966
76,ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA,3.000,1.119
77,JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,2.963,1.197
78,Diabetes Metabolic Syndrome and Obesity-Targets and Therapy,2.961,Not Available
79,Diabetes Technology & Therapeutics,2.921,0.885
80,NEUROPEPTIDES,2.915,0.682
81,Journal of Diabetes Research,2.885,0.734
82,Reproductive Biology and Endocrinology,2.852,0.854
83,PEPTIDES,2.851,0.667
84,JOURNAL OF DIABETES AND ITS COMPLICATIONS,2.792,0.900
85,Nutrition & Diabetes,2.742,1.138
86,Pituitary,2.730,0.661
87,Hormones & Cancer,2.581,0.823
88,GENERAL AND COMPARATIVE ENDOCRINOLOGY,2.564,0.687
89,HORMONE AND METABOLIC RESEARCH,2.560,0.537
90,DIABETES RESEARCH AND CLINICAL PRACTICE,2.548,0.931
91,ENDOCRINE PATHOLOGY,2.541,0.547
92,STEROIDS,2.523,0.637
93,Aging Male,2.500,0.335
94,JOURNAL OF BONE AND MINERAL METABOLISM,2.472,0.630
95,METABOLIC BRAIN DISEASE,2.441,0.610
96,PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS,2.437,0.765
97,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,2.426,0.594
98,Diabetology & Metabolic Syndrome,2.413,0.692
99,Archives of Osteoporosis,2.382,Not Available
100,Archives of Endocrinology Metabolism,2.380,0.597
101,GROWTH HORMONE & IGF RESEARCH,2.369,0.572
102,BIOLOGICAL TRACE ELEMENT RESEARCH,2.361,0.424
103,International Journal of Endocrinology,2.340,0.716
104,NEUROIMMUNOMODULATION,2.238,0.557
105,Diabetes Therapy,2.224,Not Available
106,Canadian Journal of Diabetes,2.193,0.745
107,Obesity Research & Clinical Practice,2.153,0.644
108,Hormone Research in Paediatrics,2.103,0.671
109,Vitamins and Hormones,2.064,0.560
110,BMC Endocrine Disorders,2.027,0.711
111,Endocrine Metabolic & Immune Disorders-Drug Targets,2.013,Not Available
112,DOMESTIC ANIMAL ENDOCRINOLOGY,1.937,0.535
113,ENDOCRINE JOURNAL,1.911,0.513
114,ARCHIVES OF PHYSIOLOGY AND BIOCHEMISTRY,1.806,0.493
115,GROWTH FACTORS,1.800,0.679
116,DIABETES EDUCATOR,1.736,0.674
117,Hormones-International Journal of Endocrinology and Metabolism,1.712,0.445
118,Primary Care Diabetes,1.702,0.504
119,Islets,1.677,0.640
120,EXPERIMENTAL AND CLINICAL ENDOCRINOLOGY & DIABETES,1.623,0.427
121,ENDOCRINE RESEARCH,1.518,0.345
122,GYNECOLOGICAL ENDOCRINOLOGY,1.453,0.374
123,ANNALES D ENDOCRINOLOGIE,1.444,0.329
124,JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS,1.397,0.283
125,Frontiers of Hormone Research,1.321,0.543
126,MAGNESIUM RESEARCH,1.281,0.270
127,Endocrinologia y Nutricion,1.268,Not Available
128,Minerva Endocrinologica,1.260,0.315
129,Journal of Clinical Research in Pediatric Endocrinology,1.163,0.380
130,JOURNAL OF PEDIATRIC ENDOCRINOLOGY & METABOLISM,1.086,0.258
130,Pediatric Endocrinology Reviews PER,1.086,Not Available
132,Endokrynologia Polska,1.059,0.216
133,Diabetologie und Stoffwechsel,0.868,0.073
134,NEUROENDOCRINOLOGY LETTERS,0.754,0.192
135,Acta Endocrinologica-Bucharest,0.411,0.036
136,TRACE ELEMENTS AND ELECTROLYTES,0.381,0.048
137,International Journal of Diabetes in Developing Countries,0.361,0.084
138,Nutrition Clinique et Metabolisme,0.200,0.040
139,Diabetologe,0.170,0.007
140,Diabetes Stoffwechsel und Herz,0.085,0.010
141,Correspondances en Metabolismes Hormones Diabetes et Nutrition,0.000,0.000
142,Endocrinologia Diabetes y Nutricion,Not Available,Not Available
Copyright © 2019 Clarivate Analytics,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,
