"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ALLERGY','ANDROLOGY','ANESTHESIOLOGY','CARDIAC & CARDIOVASCULAR SYSTEMS','CLINICAL NEUROLOGY','CRITICAL CARE MEDICINE','DENTISTRY, ORAL SURGERY & MEDICINE','DERMATOLOGY','EMERGENCY MEDICINE','ENDOCRINOLOGY & METABOLISM','GASTROENTEROLOGY & HEPATOLOGY','GERIATRICS & GERONTOLOGY','GERONTOLOGY','HEMATOLOGY','INTEGRATIVE & COMPLEMENTARY MEDICINE','MEDICINE, GENERAL & INTERNAL','NEUROIMAGING','OBSTETRICS & GYNECOLOGY','ONCOLOGY','OPHTHALMOLOGY','ORTHOPEDICS','OTORHINOLARYNGOLOGY','PEDIATRICS','PERIPHERAL VASCULAR DISEASE','PSYCHIATRY','RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING','RESPIRATORY SYSTEM','RHEUMATOLOGY','SURGERY','TRANSPLANTATION','UROLOGY & NEPHROLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
52,PSYCHOTHERAPY AND PSYCHOSOMATICS,"3,892",13.744,0.005790,3.404
54,AMERICAN JOURNAL OF PSYCHIATRY,"43,025",13.655,0.036340,5.472
54,AMERICAN JOURNAL OF PSYCHIATRY,"43,025",13.655,0.036340,5.472
56,HUMAN REPRODUCTION UPDATE,"9,206",12.878,0.014390,4.580
57,Lancet Gastroenterology & Hepatology,"1,649",12.856,0.007430,5.416
58,Journal of Thoracic Oncology,"16,601",12.460,0.038880,2.610
59,JAMA Neurology,"8,683",12.321,0.042020,4.255
60,EUROPEAN JOURNAL OF HEART FAILURE,"12,582",12.129,0.025910,2.718
61,JAMA Pediatrics,"8,016",12.004,0.044290,5.445
62,Lancet Haematology,"1,934",11.990,0.010550,5.227
63,MOLECULAR PSYCHIATRY,"20,353",11.973,0.049280,4.535
64,JAMA Cardiology,"3,280",11.866,0.019300,6.301
65,BRAIN,"52,970",11.814,0.073990,4.548
66,EUROPEAN RESPIRATORY JOURNAL,"38,502",11.807,0.064040,3.658
67,PROGRESS IN RETINAL AND EYE RESEARCH,"6,284",11.768,0.010010,4.054
68,BIOLOGICAL PSYCHIATRY,"43,122",11.501,0.053290,4.004
69,PLOS MEDICINE,"30,689",11.048,0.071200,7.326
70,JACC-Cardiovascular Imaging,"8,801",10.975,0.026170,4.112
71,Journal of Cachexia Sarcopenia and Muscle,"2,799",10.754,0.005860,1.931
72,Molecular Cancer,"11,626",10.679,0.021340,1.814
73,JAMA Surgery,"6,432",10.668,0.034060,3.874
74,SLEEP MEDICINE REVIEWS,"6,920",10.517,0.010910,3.192
75,AGEING RESEARCH REVIEWS,"6,539",10.390,0.015890,3.009
76,THORAX,"22,808",10.307,0.029530,3.186
77,AMERICAN JOURNAL OF GASTROENTEROLOGY,"33,038",10.241,0.042560,3.936
78,JNCI-Journal of the National Cancer Institute,"36,790",10.211,0.051770,5.085
79,NEURO-ONCOLOGY,"11,858",10.091,0.029130,2.694
80,LEUKEMIA,"24,555",9.944,0.054750,3.682
81,TRENDS IN ENDOCRINOLOGY AND METABOLISM,"8,968",9.777,0.016630,3.620
82,SEMINARS IN CANCER BIOLOGY,"6,992",9.658,0.010730,2.674
83,CHEST,"50,453",9.657,0.053590,2.582
84,JACC-Cardiovascular Interventions,"11,555",9.544,0.033700,3.170
85,ANNALS OF NEUROLOGY,"37,336",9.496,0.048610,4.246
86,ANNALS OF SURGERY,"50,355",9.476,0.066650,3.321
87,Nature Reviews Urology,"3,262",9.333,0.009550,2.730
88,Ocular Surface,"2,304",9.108,0.005060,2.366
89,Arthritis & Rheumatology,"10,169",9.002,0.046110,2.965
90,CLINICAL CANCER RESEARCH,"78,171",8.911,0.134890,3.190
91,JACC-Heart Failure,"3,537",8.910,0.016730,3.472
92,Trends in Cancer,"1,420",8.884,0.006040,3.226
93,MEDICAL IMAGE ANALYSIS,"7,694",8.880,0.013360,1.910
94,Journal of Hematology & Oncology,"5,366",8.731,0.013620,1.772
95,Journal for ImmunoTherapy of Cancer,"2,716",8.728,0.011350,Not Available
96,NEUROLOGY,"89,258",8.689,0.115150,3.329
97,Cancer Immunology Research,"5,420",8.619,0.025380,3.593
98,JOURNAL OF HEART AND LUNG TRANSPLANTATION,"12,436",8.578,0.027260,2.710
99,JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,"38,177",8.547,0.055520,3.058
100,CANCER RESEARCH,"130,932",8.378,0.123850,2.993
101,CANCER TREATMENT REVIEWS,"8,419",8.332,0.016940,2.263
102,JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,"29,660",8.327,0.030710,2.611
103,KIDNEY INTERNATIONAL,"42,627",8.306,0.043320,2.755
104,BMC Medicine,"13,630",8.285,0.045210,3.537
105,MOVEMENT DISORDERS,"26,964",8.222,0.037630,2.474
106,Obesity Reviews,"11,567",8.192,0.023720,3.422
107,JAMA Dermatology,"4,578",7.995,0.021030,2.641
108,Clinical Gastroenterology and Hepatology,"16,723",7.958,0.038200,2.630
109,Blood Cancer Journal,"2,247",7.895,0.009060,2.417
110,PERIODONTOLOGY 2000,"4,534",7.861,0.005730,2.150
111,FRONTIERS IN NEUROENDOCRINOLOGY,"4,196",7.852,0.005490,2.739
112,Journal of Crohns & Colitis,"7,199",7.827,0.020760,2.091
113,Gut Microbes,"3,203",7.823,0.008110,Not Available
114,IEEE TRANSACTIONS ON MEDICAL IMAGING,"19,545",7.816,0.024980,1.809
115,THYROID,"11,972",7.786,0.022790,1.833
116,Cochrane Database of Systematic Reviews,"67,607",7.755,0.158690,2.730
117,OPHTHALMOLOGY,"38,634",7.732,0.050260,2.553
118,ALIMENTARY PHARMACOLOGY & THERAPEUTICS,"20,998",7.731,0.033410,2.265
119,RADIOLOGY,"54,641",7.608,0.061270,2.565
120,HAEMATOLOGICA,"16,255",7.570,0.037650,2.729
120,Journal of the National Comprehensive Cancer Network,"5,746",7.570,0.020020,2.185
122,Journal of Allergy and Clinical Immunology-In Practice,"4,196",7.550,0.013080,1.849
123,Neurology-Neuroimmunology & Neuroinflammation,"1,996",7.353,0.008220,Not Available
124,AGING CELL,"8,993",7.346,0.018850,2.379
125,CLINICAL REVIEWS IN ALLERGY & IMMUNOLOGY,"3,149",7.328,0.006380,1.613
126,JOURNAL OF NUCLEAR MEDICINE,"27,551",7.308,0.037980,1.872
127,SCHIZOPHRENIA BULLETIN,"17,794",7.289,0.025580,2.526
127,SCHIZOPHRENIA BULLETIN,"17,794",7.289,0.025580,2.526
129,BRITISH JOURNAL OF PSYCHIATRY,"25,101",7.233,0.022560,2.834
129,BRITISH JOURNAL OF PSYCHIATRY,"25,101",7.233,0.022560,2.834
131,GASTROINTESTINAL ENDOSCOPY,"22,325",7.229,0.029680,1.977
132,DIABETES,"53,532",7.199,0.064540,2.737
133,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,"15,406",7.182,0.024740,1.755
134,AMERICAN JOURNAL OF TRANSPLANTATION,"24,285",7.163,0.050960,2.348
135,NEUROPSYCHOPHARMACOLOGY,"25,672",7.160,0.039080,2.181
136,DIABETOLOGIA,"30,692",7.113,0.041920,2.237
137,JOURNAL OF THE AMERICAN ACADEMY OF DERMATOLOGY,"27,929",7.102,0.036570,2.087
138,MAYO CLINIC PROCEEDINGS,"14,695",7.091,0.025770,2.769
139,HYPERTENSION,"36,482",7.017,0.046550,2.250
140,CARDIOVASCULAR RESEARCH,"21,828",7.014,0.021480,1.772
141,CRITICAL CARE MEDICINE,"40,207",6.971,0.055040,2.577
142,CRITICAL CARE,"23,511",6.959,0.045120,2.099
143,CANADIAN MEDICAL ASSOCIATION JOURNAL,"15,351",6.938,0.016520,3.009
144,Brain Stimulation,"5,457",6.919,0.014460,1.918
145,Epilepsy Currents,799,6.909,0.001560,2.084
146,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,"5,226",6.887,0.008260,2.086
147,NEUROPATHOLOGY AND APPLIED NEUROBIOLOGY,"3,876",6.878,0.006420,1.892
148,ADDICTION,"19,945",6.851,0.032080,2.484
148,ADDICTION,"19,945",6.851,0.032080,2.484
150,NEUROENDOCRINOLOGY,"5,046",6.804,0.005700,1.393
151,NEUROSCIENTIST,"4,986",6.791,0.008510,2.805
152,ALLERGY,"17,873",6.771,0.024230,1.884
153,European Heart Journal-Cardiovascular Pharmacotherapy,442,6.723,0.001430,Not Available
154,BRITISH JOURNAL OF DERMATOLOGY,"27,173",6.714,0.031710,1.567
155,CLINICAL NUCLEAR MEDICINE,"4,922",6.703,0.007670,1.046
156,EUROPEAN JOURNAL OF CANCER,"30,731",6.680,0.055250,2.349
157,CANCER AND METASTASIS REVIEWS,"6,011",6.667,0.006220,1.779
158,AMERICAN JOURNAL OF KIDNEY DISEASES,"23,401",6.653,0.030930,2.357
159,ONCOGENE,"63,249",6.634,0.074600,1.940
160,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,"33,223",6.618,0.036010,1.830
161,Circulation-Heart Failure,"6,900",6.526,0.022710,2.956
162,METABOLISM-CLINICAL AND EXPERIMENTAL,"14,379",6.513,0.016360,1.383
163,CANCER LETTERS,"30,146",6.508,0.043770,1.379
164,BASIC RESEARCH IN CARDIOLOGY,"4,137",6.470,0.005600,1.293
165,GeroScience,322,6.444,0.000740,1.261
166,ANESTHESIOLOGY,"28,995",6.424,0.027490,1.983
167,Epidemiology and Psychiatric Sciences,"1,217",6.402,0.003830,1.580
167,Epidemiology and Psychiatric Sciences,"1,217",6.402,0.003830,1.580
169,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,"19,942",6.391,0.019350,3.035
169,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,"19,942",6.391,0.019350,3.035
171,ENDOSCOPY,"10,604",6.381,0.016770,1.982
172,BRAIN PATHOLOGY,"5,263",6.352,0.007880,1.951
173,JOURNAL OF INVESTIGATIVE DERMATOLOGY,"30,038",6.290,0.036960,2.123
174,Clinical Journal of the American Society of Nephrology,"16,951",6.243,0.032550,2.116
175,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,"45,833",6.203,0.046920,1.704
176,BRITISH JOURNAL OF ANAESTHESIA,"21,180",6.199,0.024560,1.724
177,Molecular Metabolism,"3,415",6.181,0.015290,2.486
178,BRAIN BEHAVIOR AND IMMUNITY,"14,533",6.170,0.025680,1.734
179,JAMA Ophthalmology,"4,965",6.167,0.021530,2.011
180,Cancers,"5,196",6.162,0.011780,Not Available
180,PROGRESS IN CARDIOVASCULAR DISEASES,"4,055",6.162,0.008850,1.926
182,AMERICAN JOURNAL OF SURGICAL PATHOLOGY,"21,132",6.155,0.023420,1.769
183,Alzheimers Research & Therapy,"3,160",6.142,0.010700,2.232
184,AMERICAN JOURNAL OF HEMATOLOGY,"10,375",6.137,0.022930,1.874
185,DIABETES OBESITY & METABOLISM,"9,982",6.133,0.021570,1.795
186,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,"19,072",6.129,0.023090,2.915
186,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,"19,072",6.129,0.023090,2.915
188,BLOOD REVIEWS,"2,889",6.125,0.005970,2.241
189,AMERICAN JOURNAL OF OBSTETRICS AND GYNECOLOGY,"40,864",6.120,0.049240,2.005
190,JOURNAL OF THE AMERICAN SOCIETY OF ECHOCARDIOGRAPHY,"10,478",6.111,0.016050,1.845
191,CANCER,"67,408",6.102,0.072150,2.467
192,AMERICAN JOURNAL OF SPORTS MEDICINE,"35,110",6.093,0.044130,1.904
193,INVESTIGATIVE RADIOLOGY,"6,563",6.091,0.011140,1.627
194,Circulation-Cardiovascular Interventions,"5,289",6.088,0.016660,2.530
195,STROKE,"64,814",6.058,0.082610,2.250
196,JOURNAL OF INTERNAL MEDICINE,"10,547",6.051,0.015700,2.541
197,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,"19,766",6.040,0.028040,1.791
198,PAIN,"38,312",6.029,0.039040,2.082
199,Oncogenesis,"2,016",5.995,0.006360,1.452
200,Molecular Oncology,"5,016",5.962,0.013580,1.654
201,Cardiovascular Diabetology,"5,392",5.948,0.011550,1.106
202,Liver Cancer,769,5.944,0.002200,1.507
203,JOURNAL OF PATHOLOGY,"15,994",5.942,0.021030,2.094
204,ANGIOGENESIS,"2,956",5.894,0.004410,1.305
205,ANAESTHESIA,"10,389",5.879,0.010230,1.086
206,Translational Stroke Research,"1,955",5.847,0.004330,1.063
207,Kidney International Supplements,"2,062",5.842,0.004680,3.443
208,ANTIOXIDANTS & REDOX SIGNALING,"20,275",5.828,0.029710,1.921
209,Circulation-Cardiovascular Imaging,"5,456",5.813,0.018470,2.675
210,NEUROIMAGE,"99,720",5.812,0.132680,2.289
211,JOURNAL OF BONE AND MINERAL RESEARCH,"26,818",5.711,0.032070,2.019
212,Molecular Therapy-Oncolytics,486,5.710,0.001990,1.570
213,Journal of Clinical Medicine,"2,315",5.688,0.007200,Not Available
214,BREAST CANCER RESEARCH,"10,943",5.676,0.017300,1.869
215,Therapeutic Advances in Medical Oncology,"1,377",5.670,0.003110,1.420
216,FREE RADICAL BIOLOGY AND MEDICINE,"40,820",5.657,0.040290,1.521
217,Multiple Sclerosis Journal,"11,501",5.649,0.022740,1.532
218,JOURNAL OF UROLOGY,"48,298",5.647,0.045940,1.505
219,JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH,"6,309",5.646,0.010250,1.054
220,PSYCHOLOGICAL MEDICINE,"25,176",5.641,0.038060,2.194
220,PSYCHOLOGICAL MEDICINE,"25,176",5.641,0.038060,2.194
222,European Journal of Preventive Cardiology,"4,782",5.640,0.013360,1.161
223,Annual Review of Vision Science,458,5.622,0.003300,4.169
224,STEM CELLS,"21,467",5.614,0.030290,1.780
225,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,"77,893",5.605,0.089860,1.957
226,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,"12,336",5.595,0.020120,1.660
227,CANADIAN JOURNAL OF CARDIOLOGY,"6,710",5.592,0.018470,1.395
228,BRITISH JOURNAL OF SURGERY,"23,178",5.572,0.028910,2.035
229,Journal of Stroke,925,5.571,0.003580,1.822
230,EPILEPSIA,"26,492",5.562,0.033380,1.743
231,Gastric Cancer,"4,454",5.554,0.008650,1.273
232,Neurotherapeutics,"4,475",5.552,0.009060,1.830
233,Journal of Physiotherapy,"1,189",5.551,0.002780,1.741
234,LIVER INTERNATIONAL,"9,453",5.542,0.021530,1.408
235,JOURNAL OF ABNORMAL PSYCHOLOGY,"15,807",5.519,0.014910,2.445
236,REVIEWS IN ENDOCRINE & METABOLIC DISORDERS,"2,330",5.516,0.004250,1.704
237,Aging-US,"5,185",5.515,0.012460,1.602
238,HUMAN REPRODUCTION,"31,338",5.506,0.035900,1.749
239,CONTACT DERMATITIS,"5,478",5.504,0.003510,0.682
240,Clinical Epigenetics,"2,900",5.496,0.009690,1.696
241,Hepatology International,"2,129",5.490,0.005340,0.992
242,MEDICAL JOURNAL OF AUSTRALIA,"11,134",5.438,0.012620,1.475
243,JOURNAL OF PAIN,"10,405",5.424,0.018260,1.973
244,BRITISH JOURNAL OF CANCER,"45,886",5.416,0.062960,1.836
245,FERTILITY AND STERILITY,"37,019",5.411,0.043000,1.495
246,PEDIATRICS,"80,070",5.401,0.109240,2.430
247,OncoImmunology,"7,790",5.333,0.025460,1.745
248,ANNALS OF EMERGENCY MEDICINE,"13,355",5.266,0.016910,2.076
249,JOURNAL OF THORACIC AND CARDIOVASCULAR SURGERY,"29,599",5.261,0.036920,1.382
250,European Heart Journal-Cardiovascular Imaging,"5,498",5.260,0.021640,2.197
251,ONCOLOGIST,"11,831",5.252,0.021760,1.904
251,RADIOTHERAPY AND ONCOLOGY,"17,873",5.252,0.027480,1.365
253,Photoacoustics,512,5.250,0.001330,Not Available
254,Clinics in Liver Disease,"2,429",5.233,0.004390,1.300
255,HEART RHYTHM,"12,344",5.225,0.028660,1.629
256,BRITISH JOURNAL OF HAEMATOLOGY,"23,963",5.206,0.037720,1.860
257,BJOG-AN INTERNATIONAL JOURNAL OF OBSTETRICS AND GYNAECOLOGY,"16,718",5.193,0.026120,1.951
258,Translational Psychiatry,"7,313",5.182,0.024850,1.822
259,RHEUMATOLOGY,"19,897",5.149,0.029980,1.681
260,JOURNAL OF GASTROENTEROLOGY,"7,211",5.130,0.010540,1.242
261,JOURNAL OF DENTAL RESEARCH,"20,078",5.125,0.021230,1.639
262,JOURNAL OF THE EUROPEAN ACADEMY OF DERMATOLOGY AND VENEREOLOGY,"11,252",5.113,0.020720,1.093
262,REGIONAL ANESTHESIA AND PAIN MEDICINE,"4,948",5.113,0.005690,1.016
264,EUROPEAN JOURNAL OF ENDOCRINOLOGY,"13,622",5.107,0.020910,1.427
265,HEART,"18,063",5.082,0.030610,1.995
266,REVISTA ESPANOLA DE CARDIOLOGIA,"3,558",5.078,0.004600,0.860
267,SEMINARS IN ARTHRITIS AND RHEUMATISM,"6,124",5.072,0.011650,1.734
268,JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE,"5,113",5.070,0.014000,2.036
269,BMJ Open Diabetes Research & Care,866,5.067,0.003620,Not Available
270,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,"19,542",5.057,0.031340,1.938
271,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,"14,143",5.055,0.020430,1.470
272,EUROPACE,"10,373",5.047,0.022340,1.353
273,Therapeutic Advances in Musculoskeletal Disease,817,5.045,0.002060,Not Available
274,Allergy Asthma & Immunology Research,"1,599",5.026,0.003240,0.723
275,CELLULAR ONCOLOGY,"1,382",5.020,0.001950,0.640
276,CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY,"7,401",5.012,0.012890,1.222
277,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY,"7,078",5.000,0.008330,1.275
277,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PSYCHIATRY,"7,078",5.000,0.008330,1.275
279,INTERNATIONAL JOURNAL OF CANCER,"50,955",4.982,0.072260,1.847
280,Circulation-Arrhythmia and Electrophysiology,"6,432",4.968,0.017570,1.880
281,OBSTETRICS AND GYNECOLOGY,"33,344",4.965,0.051010,2.296
282,PALLIATIVE MEDICINE,"5,682",4.956,0.009810,1.637
283,BIPOLAR DISORDERS,"5,143",4.936,0.006750,1.333
284,DEPRESSION AND ANXIETY,"8,537",4.935,0.014480,1.955
284,DEPRESSION AND ANXIETY,"8,537",4.935,0.014480,1.955
286,European Respiratory Review,"2,409",4.929,0.005780,Not Available
287,AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS,"1,335",4.919,0.003270,1.458
288,Translational Research,"3,669",4.915,0.008530,1.199
289,Clinical Research in Cardiology,"3,022",4.907,0.006730,1.033
290,BIODRUGS,"1,685",4.903,0.003370,1.146
291,CANCER IMMUNOLOGY IMMUNOTHERAPY,"7,779",4.900,0.012870,1.382
292,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,"3,293",4.899,0.004540,1.728
292,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,"3,293",4.899,0.004540,1.728
292,Journal of the American Medical Directors Association,"8,273",4.899,0.020090,1.702
295,Circulation-Cardiovascular Genetics,"3,441",4.897,0.010490,2.013
296,OSTEOARTHRITIS AND CARTILAGE,"16,264",4.879,0.027130,1.708
297,Journal of Behavioral Addictions,"1,642",4.873,0.004330,1.358
297,Journal of Behavioral Addictions,"1,642",4.873,0.004330,1.358
299,MOLECULAR CANCER THERAPEUTICS,"18,062",4.856,0.028990,1.613
300,CURRENT OPINION IN LIPIDOLOGY,"4,140",4.844,0.006320,1.448
301,Translational Lung Cancer Research,"1,542",4.806,0.005090,Not Available
302,Clinical and Translational Gastroenterology,"1,134",4.803,0.004290,1.617
303,ENDOCRINE-RELATED CANCER,"6,958",4.774,0.012170,1.587
304,AMERICAN JOURNAL OF MEDICINE,"25,051",4.760,0.026660,2.128
305,DIABETES-METABOLISM RESEARCH AND REVIEWS,"5,120",4.758,0.007890,1.259
306,RESPIROLOGY,"6,270",4.756,0.011630,1.053
307,CANCER SCIENCE,"12,382",4.751,0.016600,1.073
308,TRANSPLANTATION,"24,971",4.743,0.032790,1.399
309,CLINICAL AND EXPERIMENTAL ALLERGY,"11,312",4.741,0.012900,1.406
310,American Journal of Cancer Research,"4,359",4.737,0.010090,0.907
311,THROMBOSIS AND HAEMOSTASIS,"16,590",4.733,0.022810,1.392
312,JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME,"46,190",4.716,0.042680,2.193
313,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,"19,408",4.711,0.026350,1.912
313,JOURNALS OF GERONTOLOGY SERIES A-BIOLOGICAL SCIENCES AND MEDICAL SCIENCES,"19,408",4.711,0.026350,1.912
315,ACTA PSYCHIATRICA SCANDINAVICA,"13,340",4.694,0.010620,1.680
315,ACTA PSYCHIATRICA SCANDINAVICA,"13,340",4.694,0.010620,1.680
317,CANCER GENE THERAPY,"2,842",4.681,0.003200,0.691
318,BONE MARROW TRANSPLANTATION,"12,031",4.674,0.020690,1.570
319,Advances in Cancer Research,"2,355",4.667,0.003750,1.746
320,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,"18,886",4.662,0.028240,1.714
321,Journal of the American Heart Association,"13,230",4.660,0.060290,1.941
322,Annals of Clinical and Translational Neurology,"1,858",4.656,0.008750,1.678
323,PEDIATRIC ALLERGY AND IMMUNOLOGY,"4,360",4.654,0.006510,1.052
324,AGE,"3,875",4.648,0.009070,1.141
325,CURRENT OPINION IN NEUROLOGY,"5,290",4.647,0.009650,1.597
326,ONCOLOGY RESEARCH,"2,368",4.634,0.003170,0.700
327,ULTRASCHALL IN DER MEDIZIN,"2,238",4.613,0.003700,1.062
328,JOURNAL OF GENERAL INTERNAL MEDICINE,"19,431",4.606,0.028120,2.189
329,NEUROSURGERY,"29,096",4.605,0.020720,1.202
330,PROSTATE CANCER AND PROSTATIC DISEASES,"2,144",4.600,0.005380,1.341
331,LUNG CANCER,"11,738",4.599,0.020270,1.243
332,RESUSCITATION,"13,942",4.572,0.028600,1.639
333,SLEEP,"21,434",4.571,0.024230,1.773
334,SCHIZOPHRENIA RESEARCH,"22,220",4.569,0.029390,1.264
334,SCHIZOPHRENIA RESEARCH,"22,220",4.569,0.029390,1.264
336,HUMAN BRAIN MAPPING,"22,040",4.554,0.043220,1.784
337,ARTHRITIS CARE & RESEARCH,"16,725",4.530,0.024530,1.600
