"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'MATERIALS SCIENCE, CERAMICS','MATERIALS SCIENCE, CHARACTERIZATION & TESTING','MATERIALS SCIENCE, COATINGS & FILMS','MATERIALS SCIENCE, COMPOSITES','MATERIALS SCIENCE, MULTIDISCIPLINARY','MATERIALS SCIENCE, PAPER & WOOD','MATERIALS SCIENCE, TEXTILES','METALLURGY & METALLURGICAL ENGINEERING' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
355,Journal of Mining and Metallurgy Section B-Metallurgy,315,0.859,0.000370,0.166
356,CELLULOSE CHEMISTRY AND TECHNOLOGY,"1,273",0.857,0.000840,0.125
356,Drewno,180,0.857,0.000250,0.136
356,Physics and Chemistry of Glasses-European Journal of Glass Science and Technology Part B,"1,400",0.857,0.000390,0.160
359,International Journal of Materials Research,"1,554",0.851,0.001470,0.149
360,JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY,502,0.850,0.000190,0.146
361,WOOD AND FIBER SCIENCE,"1,807",0.848,0.000430,0.150
362,CERAMICS-SILIKATY,729,0.840,0.000560,0.173
362,MICROELECTRONICS INTERNATIONAL,188,0.840,0.000160,0.097
364,Journal of Magnetics,420,0.837,0.000650,0.114
365,Journal of Ceramic Science and Technology,295,0.826,0.000700,0.232
366,COMBUSTION EXPLOSION AND SHOCK WAVES,"2,009",0.825,0.001130,0.186
367,TRANSACTIONS OF THE INSTITUTE OF METAL FINISHING,634,0.806,0.000490,0.151
368,INDIAN JOURNAL OF ENGINEERING AND MATERIALS SCIENCES,902,0.794,0.000620,0.135
369,INSIGHT,891,0.792,0.000820,0.187
370,Protection of Metals and Physical Chemistry of Surfaces,764,0.787,0.000820,0.084
371,MINERALS & METALLURGICAL PROCESSING,511,0.784,0.000320,0.184
372,EXPERIMENTAL TECHNIQUES,806,0.779,0.001050,0.223
373,Drvna Industrija,290,0.776,0.000270,0.107
374,INORGANIC MATERIALS,"3,201",0.771,0.001880,0.118
375,MATERIALS TRANSACTIONS,"9,252",0.764,0.004320,0.192
376,ACTA METALLURGICA SINICA,"2,040",0.758,0.001700,0.136
377,International Journal of Clothing Science and Technology,624,0.752,0.000450,0.135
378,AATCC Journal of Research,70,0.740,0.000160,0.128
379,China Foundry,392,0.733,0.000420,0.103
379,Journal of Laser Micro Nanoengineering,455,0.733,0.000530,0.141
381,Pigment & Resin Technology,537,0.724,0.000310,0.093
382,Materiali in Tehnologije,787,0.714,0.000980,0.099
383,JOURNAL OF TESTING AND EVALUATION,"1,686",0.711,0.001610,0.141
384,SCIENCE AND ENGINEERING OF COMPOSITE MATERIALS,444,0.705,0.000590,0.117
385,Transactions of FAMENA,154,0.704,0.000170,0.081
386,MECHANICS OF COMPOSITE MATERIALS,"1,440",0.703,0.000590,0.122
387,Journal of Ovonic Research,207,0.701,0.000180,0.089
388,ARCHIVES OF METALLURGY AND MATERIALS,"1,760",0.697,0.002120,0.093
388,FERROELECTRICS,"4,859",0.697,0.002550,0.124
390,Journal of the Australian Ceramic Society,306,0.692,0.000350,0.096
391,JOURNAL OF THE AMERICAN LEATHER CHEMISTS ASSOCIATION,560,0.685,0.000180,0.060
392,POLYMERS & POLYMER COMPOSITES,696,0.683,0.000800,0.134
393,FIBRES & TEXTILES IN EASTERN EUROPE,"1,458",0.677,0.000930,0.114
393,RUSSIAN JOURNAL OF NONDESTRUCTIVE TESTING,757,0.677,0.000380,0.063
395,INTERNATIONAL JOURNAL OF MATERIALS & PRODUCT TECHNOLOGY,448,0.674,0.000290,0.102
396,GLASS PHYSICS AND CHEMISTRY,849,0.672,0.000540,0.081
397,STRENGTH OF MATERIALS,867,0.670,0.000600,0.094
398,Journal of Superhard Materials,424,0.651,0.000300,0.088
399,WOOD RESEARCH,520,0.642,0.000610,0.110
400,Metallurgical Research & Technology,181,0.641,0.000380,0.121
401,Digest Journal of Nanomaterials and Biostructures,"1,654",0.638,0.001090,0.105
402,Materials Science-Medziagotyra,645,0.636,0.000580,0.096
403,JOURNAL OF INORGANIC MATERIALS,"1,154",0.635,0.001040,0.072
404,Revista Romana de Materiale-Romanian Journal of Materials,221,0.628,0.000200,0.053
405,GLASS AND CERAMICS,761,0.626,0.000450,0.068
406,ANTI-CORROSION METHODS AND MATERIALS,609,0.614,0.000290,0.081
407,Glass Technology-European Journal of Glass Science and Technology Part A,375,0.613,0.000120,0.097
408,FOREST PRODUCTS JOURNAL,"2,332",0.609,0.000480,0.144
409,JOURNAL OF WUHAN UNIVERSITY OF TECHNOLOGY-MATERIALS SCIENCE EDITION,"2,089",0.605,0.001670,0.110
410,KOVOVE MATERIALY-METALLIC MATERIALS,348,0.593,0.000300,0.084
411,Journal of Nano Research,472,0.589,0.000620,0.099
412,JOURNAL OF OPTOELECTRONICS AND ADVANCED MATERIALS,"2,214",0.588,0.000910,0.067
413,International Journal of Nanotechnology,507,0.578,0.000480,0.079
414,Materials Testing,416,0.573,0.000700,0.075
415,MOLECULAR CRYSTALS AND LIQUID CRYSTALS,"4,445",0.559,0.001980,0.075
415,Progress in Rubber Plastics and Recycling Technology,96,0.559,0.000140,0.129
417,ADVANCED COMPOSITES LETTERS,160,0.556,0.000130,0.091
417,MATERIALWISSENSCHAFT UND WERKSTOFFTECHNIK,"1,101",0.556,0.000760,0.094
419,REVISTA DE METALURGIA,311,0.540,0.000130,0.072
420,MATERIALS SCIENCE,734,0.526,0.000330,0.045
421,REFRACTORIES AND INDUSTRIAL CERAMICS,513,0.522,0.000370,0.049
422,INDIAN JOURNAL OF FIBRE & TEXTILE RESEARCH,981,0.511,0.000570,0.131
422,POWDER DIFFRACTION,"1,333",0.511,0.001390,0.259
424,Science and Technology of Energetic Materials,171,0.510,0.000120,0.070
425,Industria Textila,204,0.504,0.000180,0.046
426,INTERNATIONAL JOURNAL OF POWDER METALLURGY,309,0.500,0.000090,0.083
427,Russian Journal of Non-Ferrous Metals,358,0.497,0.000510,0.075
428,Journal of Friction and Wear,568,0.489,0.000510,0.092
429,MATERIALS EVALUATION,515,0.481,0.000260,0.083
430,Cement Wapno Beton,197,0.476,0.000140,0.056
431,Journal of Engineered Fibers and Fabrics,662,0.474,0.000700,0.176
432,SENSORS AND MATERIALS,511,0.468,0.000640,0.086
433,Journal of the Southern African Institute of Mining and Metallurgy,"1,614",0.467,0.000910,0.109
433,TAPPI JOURNAL,"1,200",0.467,0.000550,0.148
435,Journal of Materials Education,141,0.455,0.000070,0.078
436,METALLURGIA ITALIANA,284,0.452,0.000360,0.085
436,Optoelectronics and Advanced Materials-Rapid Communications,"1,074",0.452,0.001010,0.072
438,Journal of Fiber Science and Technology,48,0.448,0.000090,0.081
439,HIGH TEMPERATURES-HIGH PRESSURES,560,0.431,0.000320,0.144
440,HIGH TEMPERATURE MATERIALS AND PROCESSES,456,0.427,0.000530,0.081
441,TETSU TO HAGANE-JOURNAL OF THE IRON AND STEEL INSTITUTE OF JAPAN,"2,027",0.423,0.000890,0.119
442,JOURNAL OF NEW MATERIALS FOR ELECTROCHEMICAL SYSTEMS,408,0.400,0.000150,0.058
443,PRAKTISCHE METALLOGRAPHIE-PRACTICAL METALLOGRAPHY,182,0.398,0.000240,0.084
444,JOURNAL OF CERAMIC PROCESSING RESEARCH,951,0.386,0.000750,0.068
445,POWDER METALLURGY AND METAL CERAMICS,774,0.381,0.000380,0.064
445,RARE METAL MATERIALS AND ENGINEERING,"3,050",0.381,0.002440,0.047
447,METAL SCIENCE AND HEAT TREATMENT,"1,081",0.379,0.000590,0.069
448,AATCC REVIEW,161,0.364,0.000040,0.044
449,JOURNAL OF THE JAPAN INSTITUTE OF METALS,"1,015",0.360,0.000390,0.065
450,INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS,107,0.356,0.000180,0.087
451,LASERS IN ENGINEERING,262,0.340,0.000220,0.041
452,JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS,360,0.333,0.000110,0.043
453,Emerging Materials Research,138,0.330,0.000130,0.053
453,FIBRE CHEMISTRY,457,0.330,0.000120,0.021
455,Soldagem & Inspecao,167,0.329,0.000130,0.051
456,METALLURGIST,468,0.294,0.000420,0.036
457,ADVANCED MATERIALS & PROCESSES,503,0.290,0.000290,0.085
458,Materia-Rio de Janeiro,272,0.283,0.000270,0.045
459,APPITA,343,0.264,0.000120,0.068
460,MOKUZAI GAKKAISHI,512,0.260,0.000080,0.040
461,Tekstil ve Konfeksiyon,203,0.173,0.000170,0.049
462,SAMPE JOURNAL,182,0.167,0.000060,0.057
463,MATERIALS PERFORMANCE,378,0.153,0.000150,0.029
464,ZKG INTERNATIONAL,124,0.101,0.000090,0.023
465,CoatingsTech,51,0.040,0.000020,0.009
466,PULP & PAPER-CANADA,283,0.032,0.000020,0.017
467,WOCHENBLATT FUR PAPIERFABRIKATION,26,0.006,0.000000,0.001
468,SEN-I GAKKAISHI,298,0.000,0.000110,0.025
468,SURFACE COATINGS INTERNATIONAL,170,0.000,0.000000,0.004
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
