"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'HEALTH CARE SCIENCES & SERVICES','HEALTH POLICY & SERVICES','INFECTIOUS DISEASES','MEDICAL ETHICS','MEDICAL INFORMATICS','MEDICINE, LEGAL','NURSING','NUTRITION & DIETETICS','PARASITOLOGY','PSYCHOLOGY, PSYCHOANALYSIS','PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH','REHABILITATION','SOCIAL SCIENCES, BIOMEDICAL','SPORT SCIENCES','SUBSTANCE ABUSE','TROPICAL MEDICINE' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
37,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART B-CRITICAL REVIEWS,"1,753",6.436,0.001470,1.397
38,CLINICAL MICROBIOLOGY AND INFECTION,"17,929",6.425,0.036710,2.084
39,CLINICAL NUTRITION,"12,594",6.402,0.018220,1.530
40,TOBACCO CONTROL,"8,343",6.221,0.019170,2.102
40,TOBACCO CONTROL,"8,343",6.221,0.019170,2.102
42,AMERICAN JOURNAL OF SPORTS MEDICINE,"35,110",6.093,0.044130,1.904
43,International Journal of Behavioral Nutrition and Physical Activity,"9,914",6.037,0.020770,2.070
44,AMERICAN JOURNAL OF BIOETHICS,"2,285",5.786,0.004240,2.402
44,AMERICAN JOURNAL OF BIOETHICS,"2,285",5.786,0.004240,2.402
46,NUTRITION REVIEWS,"8,400",5.779,0.009280,1.942
47,HEALTH AFFAIRS,"17,240",5.711,0.053320,3.299
47,HEALTH AFFAIRS,"17,240",5.711,0.053320,3.299
49,NUTRITION RESEARCH REVIEWS,"2,313",5.595,0.001920,1.696
50,Journal of Physiotherapy,"1,189",5.551,0.002780,1.741
51,Advances in Parasitology,"2,116",5.547,0.003160,1.903
52,FOOD CHEMISTRY,"104,574",5.399,0.103860,0.955
53,AMERICAN JOURNAL OF PUBLIC HEALTH,"39,861",5.381,0.065440,2.468
53,AMERICAN JOURNAL OF PUBLIC HEALTH,"39,861",5.381,0.065440,2.468
55,Journal of the International AIDS Society,"4,530",5.192,0.018790,2.514
56,Journal of Occupational Health Psychology,"4,093",5.128,0.005410,2.070
57,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,"30,927",5.113,0.048590,1.615
58,JOURNAL OF INFECTION,"6,946",5.099,0.014400,1.537
59,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,"19,542",5.057,0.031340,1.938
60,JOURNAL OF INFECTIOUS DISEASES,"45,452",5.045,0.075960,2.164
61,VALUE IN HEALTH,"8,819",5.037,0.018200,2.082
61,VALUE IN HEALTH,"8,819",5.037,0.018200,2.082
63,ENVIRONMENTAL RESEARCH,"16,339",5.026,0.025550,1.137
64,PROCEEDINGS OF THE NUTRITION SOCIETY,"5,722",5.017,0.005460,1.403
65,PALLIATIVE MEDICINE,"5,682",4.956,0.009810,1.637
66,JOURNAL OF MEDICAL INTERNET RESEARCH,"13,602",4.945,0.030640,1.624
67,ACADEMIC MEDICINE,"15,669",4.937,0.027260,2.081
68,ACS Infectious Diseases,"1,459",4.911,0.005490,1.742
69,Forensic Science International-Genetics,"4,388",4.884,0.007040,0.780
70,Travel Medicine and Infectious Disease,"1,576",4.868,0.004670,1.195
71,Virulence,"3,557",4.775,0.009110,1.625
72,INFECTIOUS DISEASE CLINICS OF NORTH AMERICA,"2,765",4.757,0.005160,1.657
73,EXERCISE AND SPORT SCIENCES REVIEWS,"3,157",4.739,0.003010,1.843
74,EPIDEMIOLOGY,"13,114",4.719,0.019070,2.709
74,EPIDEMIOLOGY,"13,114",4.719,0.019070,2.709
76,INDOOR AIR,"4,851",4.710,0.005620,1.231
77,JOURNAL OF CLINICAL EPIDEMIOLOGY,"27,514",4.650,0.029070,2.436
78,MEDICAL EDUCATION,"10,341",4.619,0.011760,1.790
79,INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,"11,529",4.615,0.016990,1.304
80,JOURNAL OF GENERAL INTERNAL MEDICINE,"19,431",4.606,0.028120,2.189
81,INTERNATIONAL JOURNAL OF DRUG POLICY,"4,957",4.528,0.013190,1.380
82,Implementation Science,"9,216",4.525,0.019310,1.840
82,Implementation Science,"9,216",4.525,0.019310,1.840
84,INTERNATIONAL JOURNAL OF OBESITY,"22,929",4.514,0.030050,1.852
85,AIDS,"19,276",4.499,0.038330,1.880
86,JOURNAL OF NUTRITIONAL BIOCHEMISTRY,"10,544",4.490,0.012690,0.981
87,PLoS Neglected Tropical Diseases,"26,842",4.487,0.080980,1.584
88,International Journal of Health Policy and Management,"1,140",4.485,0.003470,Not Available
88,International Journal of Health Policy and Management,"1,140",4.485,0.003470,Not Available
90,MEDICINE AND SCIENCE IN SPORTS AND EXERCISE,"36,988",4.478,0.028970,1.496
91,AMERICAN JOURNAL OF EPIDEMIOLOGY,"37,816",4.473,0.039380,2.423
92,EUROPEAN JOURNAL OF NUTRITION,"6,730",4.449,0.012200,0.976
93,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,"22,339",4.435,0.041720,2.290
94,ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,"17,057",4.433,0.021140,1.274
95,Environmental Health,"5,272",4.430,0.010590,1.440
96,JOURNAL OF NUTRITION,"39,454",4.416,0.026830,1.378
97,Evolution Medicine and Public Health,373,4.400,0.001570,Not Available
98,Current HIV/AIDS Reports,"1,559",4.382,0.004860,1.706
99,INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEALTH,"4,852",4.379,0.007850,1.129
100,JMIR mHealth and uHealth,"2,576",4.301,0.007910,1.304
101,JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,"9,319",4.292,0.019510,1.559
102,Current Opinion in HIV and AIDS,"2,426",4.268,0.008520,1.713
103,ADDICTION BIOLOGY,"4,055",4.223,0.008810,1.221
104,IEEE Journal of Biomedical and Health Informatics,"4,082",4.217,0.010320,0.904
105,Annals of Physical and Rehabilitation Medicine,"1,172",4.196,0.002670,Not Available
106,Nutrients,"19,332",4.171,0.047110,1.054
107,JOURNAL OF TRAVEL MEDICINE,"2,229",4.155,0.003400,0.752
108,Journal of the Academy of Nutrition and Dietetics,"4,815",4.141,0.013950,1.426
109,JOURNAL OF PARENTERAL AND ENTERAL NUTRITION,"5,848",4.109,0.008200,1.075
110,JOURNAL OF ADOLESCENT HEALTH,"15,535",4.021,0.029230,1.914
110,JOURNAL OF ADOLESCENT HEALTH,"15,535",4.021,0.029230,1.914
112,JOURNAL OF VIRAL HEPATITIS,"4,816",4.016,0.009630,1.111
113,International Journal of Sports Physiology and Performance,"4,936",3.979,0.009650,0.934
114,Obesity,"18,844",3.969,0.036250,1.582
115,NUTRITIONAL NEUROSCIENCE,"1,778",3.950,0.002260,0.725
116,FOOD REVIEWS INTERNATIONAL,"1,776",3.933,0.001030,0.756
117,Hepatobiliary Surgery and Nutrition,719,3.911,0.002230,Not Available
118,JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,"14,305",3.872,0.017710,1.644
118,JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH,"14,305",3.872,0.017710,1.644
120,JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES,"14,479",3.863,0.037150,1.671
121,Journal of the International Society of Sports Nutrition,"1,632",3.841,0.002130,0.650
122,HEALTH TECHNOLOGY ASSESSMENT,"5,804",3.819,0.011360,2.044
123,MEDICAL CARE,"20,250",3.795,0.021140,1.814
123,MEDICAL CARE,"20,250",3.795,0.021140,1.814
125,FOOD POLICY,"6,102",3.788,0.009030,1.258
126,NICOTINE & TOBACCO RESEARCH,"9,737",3.786,0.023620,1.499
126,NICOTINE & TOBACCO RESEARCH,"9,737",3.786,0.023620,1.499
128,Current Pollution Reports,281,3.762,0.000670,0.808
129,NEUROREHABILITATION AND NEURAL REPAIR,"5,071",3.757,0.008480,1.376
130,CURRENT OPINION IN INFECTIOUS DISEASES,"3,631",3.752,0.007590,1.495
131,AIDS PATIENT CARE AND STDS,"3,526",3.742,0.006910,1.415
131,AIDS PATIENT CARE AND STDS,"3,526",3.742,0.006910,1.415
133,HIV MEDICINE,"2,660",3.734,0.006560,1.144
134,PHARMACOECONOMICS,"4,775",3.705,0.009090,1.500
134,PHARMACOECONOMICS,"4,775",3.705,0.009090,1.500
136,JOURNAL OF HOSPITAL INFECTION,"7,963",3.704,0.010240,0.984
137,Journal of Sport and Health Science,"1,017",3.644,0.002890,0.897
138,SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS,"8,919",3.631,0.014160,1.141
139,JOURNAL OF SCIENCE AND MEDICINE IN SPORT,"6,707",3.623,0.011830,1.218
140,Nutrition & Metabolism,"3,332",3.599,0.004430,0.983
141,Nutrition Journal,"4,993",3.592,0.008630,1.119
142,NUTRITION,"10,941",3.591,0.012940,0.930
143,Journal of NeuroEngineering and Rehabilitation,"4,974",3.582,0.008790,1.085
144,ARTIFICIAL INTELLIGENCE IN MEDICINE,"2,462",3.574,0.002960,0.835
145,CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE,"5,161",3.570,0.006420,1.161
145,INTERNATIONAL JOURNAL OF NURSING STUDIES,"9,728",3.570,0.014310,1.275
145,INTERNATIONAL JOURNAL OF NURSING STUDIES,"9,728",3.570,0.014310,1.275
148,OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,"8,820",3.556,0.009890,1.281
149,Transboundary and Emerging Diseases,"3,321",3.554,0.007140,0.821
150,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,"7,119",3.538,0.016940,0.950
151,DRUG SAFETY,"5,301",3.526,0.006980,1.105
152,INTERNATIONAL JOURNAL OF EATING DISORDERS,"8,728",3.523,0.008900,1.008
153,APPETITE,"17,300",3.501,0.024990,1.003
154,FUTURE OF CHILDREN,"2,013",3.500,0.002230,2.530
155,SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH,"5,026",3.491,0.005010,1.314
155,SCANDINAVIAN JOURNAL OF WORK ENVIRONMENT & HEALTH,"5,026",3.491,0.005010,1.314
157,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,"6,548",3.478,0.008600,0.904
157,INTERNATIONAL JOURNAL FOR PARASITOLOGY,"9,355",3.478,0.008570,1.266
159,DRUG AND ALCOHOL DEPENDENCE,"18,798",3.466,0.039220,1.402
159,DRUG AND ALCOHOL DEPENDENCE,"18,798",3.466,0.039220,1.402
161,Applied Physiology Nutrition and Metabolism,"5,370",3.455,0.009800,0.828
162,Current Obesity Reports,"1,003",3.454,0.003740,Not Available
163,PREVENTIVE MEDICINE,"16,004",3.449,0.029790,1.458
164,PSYCHO-ONCOLOGY,"11,194",3.430,0.020160,1.273
165,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,"7,147",3.424,0.009340,0.679
166,Journal of Patient Safety,940,3.386,0.002460,1.119
166,Journal of Patient Safety,940,3.386,0.002460,1.119
168,JOURNAL OF PAIN AND SYMPTOM MANAGEMENT,"11,229",3.378,0.015800,1.207
169,Open Forum Infectious Diseases,"2,694",3.371,0.013960,Not Available
170,SEXUALLY TRANSMITTED INFECTIONS,"4,686",3.365,0.009500,1.239
171,JOURNAL OF HEALTH ECONOMICS,"7,220",3.352,0.014840,2.538
171,JOURNAL OF HEALTH ECONOMICS,"7,220",3.352,0.014840,2.538
173,JMIR Serious Games,269,3.351,0.000660,Not Available
174,NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,"5,821",3.340,0.010170,1.006
175,BRITISH JOURNAL OF NUTRITION,"27,122",3.319,0.031070,1.092
176,LGBT Health,764,3.307,0.003710,1.274
176,LGBT Health,764,3.307,0.003710,1.274
178,Maternal and Child Nutrition,"2,829",3.305,0.006390,1.007
179,ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,"3,494",3.252,0.003310,0.582
180,Epidemics,806,3.239,0.003180,1.528
181,ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH,"14,848",3.235,0.018550,1.029
182,Clinical and Vaccine Immunology,"5,772",3.233,0.010030,0.917
183,Antimicrobial Resistance and Infection Control,"1,294",3.224,0.004900,1.214
184,BMJ Supportive & Palliative Care,"1,233",3.208,0.003750,Not Available
185,HEALTH & PLACE,"6,327",3.202,0.009870,1.159
185,HEALTH & PLACE,"6,327",3.202,0.009870,1.159
187,Journal of Functional Foods,"9,844",3.197,0.019560,0.685
188,JMIR Medical Informatics,384,3.188,0.001490,Not Available
189,Clinical Epidemiology,"2,684",3.178,0.010800,Not Available
190,Adicciones,572,3.167,0.000680,0.398
190,Adicciones,572,3.167,0.000680,0.398
192,INFECTION AND IMMUNITY,"46,129",3.160,0.029050,1.080
193,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,"14,500",3.149,0.027470,0.897
194,JOURNAL OF APPLIED PHYSIOLOGY,"43,977",3.140,0.023180,1.043
195,Infectious Diseases of Poverty,"1,284",3.123,0.005130,1.013
196,EUROPEAN JOURNAL OF CLINICAL NUTRITION,"14,122",3.114,0.014100,0.940
197,Nutrition & Diabetes,"1,080",3.098,0.003310,1.077
198,Influenza and Other Respiratory Viruses,"2,044",3.094,0.006330,1.005
199,JOURNAL OF HUMAN NUTRITION AND DIETETICS,"2,942",3.088,0.004690,0.794
200,SOCIAL SCIENCE & MEDICINE,"44,305",3.087,0.050820,1.442
200,SOCIAL SCIENCE & MEDICINE,"44,305",3.087,0.050820,1.442
202,Journal of Global Health,"1,027",3.079,0.004580,1.790
202,Journal of Global Health,"1,027",3.079,0.004580,1.790
204,JOURNAL OF EPIDEMIOLOGY,"2,988",3.078,0.005650,1.093
205,ACCIDENT ANALYSIS AND PREVENTION,"17,335",3.058,0.019280,0.807
205,JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY,"7,369",3.058,0.007150,1.144
207,EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,"16,896",3.055,0.013320,0.816
207,Ticks and Tick-Borne Diseases,"2,693",3.055,0.006730,0.738
209,ANNALS OF NUTRITION AND METABOLISM,"3,641",3.051,0.006010,1.019
210,PHYSICAL THERAPY,"12,062",3.043,0.008890,1.022
211,Perspectives in Public Health,632,3.033,0.001400,0.613
212,Parasites & Vectors,"12,315",3.031,0.035970,0.959
213,QUALITATIVE HEALTH RESEARCH,"9,100",3.030,0.007880,0.789
214,Journal of Exposure Science and Environmental Epidemiology,"3,713",3.025,0.004690,0.871
215,Journal of Managed Care & Specialty Pharmacy,"1,221",3.024,0.004770,0.975
216,JOURNAL OF STRENGTH AND CONDITIONING RESEARCH,"18,129",3.017,0.017650,0.613
217,JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION,"12,812",3.015,0.016890,0.872
218,Infection and Drug Resistance,976,3.000,0.002730,Not Available
219,REGULATORY TOXICOLOGY AND PHARMACOLOGY,"6,596",2.996,0.007800,0.578
220,INJURY PREVENTION,"3,461",2.987,0.005600,1.086
220,INJURY PREVENTION,"3,461",2.987,0.005600,1.086
222,Substance Abuse,"1,459",2.986,0.003760,0.935
222,Substance Abuse,"1,459",2.986,0.003760,0.935
224,PSYCHOLOGY OF ADDICTIVE BEHAVIORS,"5,382",2.970,0.008870,1.155
225,ADDICTIVE BEHAVIORS,"12,833",2.963,0.019360,1.024
225,ADDICTIVE BEHAVIORS,"12,833",2.963,0.019360,1.024
227,EVOLUTION AND HUMAN BEHAVIOR,"4,014",2.959,0.006410,1.425
228,BioSocieties,723,2.958,0.001180,0.839
229,Population Health Metrics,"1,419",2.953,0.003920,1.680
230,International Journal for Parasitology-Drugs and Drug Resistance,847,2.951,0.002300,1.031
231,JOURNAL OF BIOMEDICAL INFORMATICS,"7,431",2.950,0.010300,0.935
232,Beneficial Microbes,"1,288",2.939,0.003000,0.697
233,JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,980,2.935,0.001540,0.554
234,INFECTION,"3,607",2.927,0.006650,0.796
235,BMC Palliative Care,"1,522",2.922,0.003870,0.829
235,BMC Palliative Care,"1,522",2.922,0.003870,0.829
237,Antibiotics-Basel,701,2.921,0.002230,Not Available
238,AIDS AND BEHAVIOR,"9,705",2.908,0.025100,1.220
239,Genes and Nutrition,"1,472",2.883,0.002320,0.696
240,PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,"6,452",2.870,0.013260,1.240
241,JOURNAL OF NUTRITION EDUCATION AND BEHAVIOR,"3,912",2.869,0.005770,0.951
242,JOURNAL OF SHOULDER AND ELBOW SURGERY,"13,446",2.865,0.017570,0.843
243,International Journal of Health Geographics,"2,432",2.862,0.003160,1.034
243,International Journal of Health Geographics,"2,432",2.862,0.003160,1.034
245,INFECTION CONTROL AND HOSPITAL EPIDEMIOLOGY,"9,857",2.856,0.018090,1.282
246,EXCEPTIONAL CHILDREN,"2,739",2.854,0.002580,1.527
247,MEDICAL MYCOLOGY,"4,706",2.851,0.005460,0.778
247,PREVENTION SCIENCE,"3,888",2.851,0.007730,1.311
249,HEALTH EXPECTATIONS,"3,199",2.847,0.007730,0.927
249,HEALTH EXPECTATIONS,"3,199",2.847,0.007730,0.927
251,Journal of Tissue Viability,607,2.831,0.000910,0.559
251,Journal of Tissue Viability,607,2.831,0.000910,0.559
253,PATIENT EDUCATION AND COUNSELING,"12,891",2.821,0.016780,1.030
254,JOURNAL OF SPORTS SCIENCES,"12,711",2.811,0.013720,0.823
255,MALARIA JOURNAL,"13,128",2.798,0.029770,0.887
256,MEDICAL DECISION MAKING,"5,281",2.793,0.008990,1.574
257,INTERNATIONAL JOURNAL OF FOOD SCIENCES AND NUTRITION,"4,135",2.792,0.004450,0.528
258,DRUG AND ALCOHOL REVIEW,"3,439",2.789,0.004790,0.891
259,ALCOHOL AND ALCOHOLISM,"4,539",2.777,0.006260,1.002
259,ALCOHOL AND ALCOHOLISM,"4,539",2.777,0.006260,1.002
261,Health Reports,"1,328",2.768,0.001630,0.980
261,Health Reports,"1,328",2.768,0.001630,0.980
263,AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,"2,685",2.767,0.003950,0.881
263,AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,"2,685",2.767,0.003950,0.881
265,ADVANCES IN HEALTH SCIENCES EDUCATION,"2,697",2.761,0.005410,1.234
266,Current Infectious Disease Reports,"1,263",2.755,0.002530,0.639
266,PARASITE IMMUNOLOGY,"2,800",2.755,0.003200,0.716
268,SUPPORTIVE CARE IN CANCER,"11,975",2.754,0.024130,0.877
269,JOURNAL OF RENAL NUTRITION,"2,000",2.750,0.002490,0.588
270,Harm Reduction Journal,"1,210",2.745,0.003090,1.019
271,Critical Public Health,"1,234",2.742,0.002420,0.914
272,CLINICAL REHABILITATION,"6,046",2.738,0.007330,0.931
273,INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,"4,765",2.731,0.006740,0.763
274,Research in Social & Administrative Pharmacy,"1,895",2.719,0.003800,0.678
275,HEALTH POLICY AND PLANNING,"5,401",2.717,0.010100,1.119
275,HEALTH POLICY AND PLANNING,"5,401",2.717,0.010100,1.119
277,PSYCHOLOGY OF SPORT AND EXERCISE,"4,538",2.710,0.006170,0.889
278,Augmentative and Alternative Communication,"1,180",2.706,0.000930,0.566
278,HEALTH SERVICES RESEARCH,"8,061",2.706,0.013670,1.833
278,HEALTH SERVICES RESEARCH,"8,061",2.706,0.013670,1.833
278,MEDICAL TEACHER,"7,977",2.706,0.010520,0.930
282,CLINICAL JOURNAL OF SPORT MEDICINE,"4,034",2.702,0.004650,0.829
283,Journal of Addiction Medicine,"1,413",2.699,0.004690,1.034
284,ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION,"24,132",2.697,0.021630,1.088
285,Conflict and Health,619,2.696,0.002400,Not Available
285,Conflict and Health,619,2.696,0.002400,Not Available
287,NEUROEPIDEMIOLOGY,"3,266",2.689,0.004990,1.342
288,Administration and Policy in Mental Health and Mental Health Services Research,"2,888",2.681,0.005000,1.056
288,PAEDIATRIC AND PERINATAL EPIDEMIOLOGY,"3,240",2.681,0.004580,1.170
290,Patient-Patient Centered Outcomes Research,"1,008",2.673,0.003090,1.034
290,Patient-Patient Centered Outcomes Research,"1,008",2.673,0.003090,1.034
292,ETHNICITY & HEALTH,"1,303",2.671,0.002250,0.891
293,MICROBES AND INFECTION,"6,469",2.669,0.004440,0.692
294,JOURNAL OF HEAD TRAUMA REHABILITATION,"4,388",2.667,0.005850,1.157
294,JOURNAL OF HEAD TRAUMA REHABILITATION,"4,388",2.667,0.005850,1.157
296,Applied Health Economics and Health Policy,"1,126",2.664,0.003340,Not Available
296,Applied Health Economics and Health Policy,"1,126",2.664,0.003340,Not Available
298,Journal of Nutrition Health & Aging,"5,203",2.660,0.007400,0.777
299,Obesity Facts,"1,362",2.653,0.002770,0.911
300,Lipids in Health and Disease,"4,851",2.651,0.008030,0.604
301,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,"4,186",2.649,0.003340,0.436
301,Sports Health-A Multidisciplinary Approach,"1,890",2.649,0.003900,Not Available
303,AMERICAN JOURNAL OF HEALTH PROMOTION,"3,378",2.636,0.003920,0.869
303,HEALTH CARE MANAGEMENT REVIEW,"1,660",2.636,0.001830,0.854
305,ACTA TROPICA,"8,822",2.629,0.015090,0.785
306,NUTRITION RESEARCH,"5,547",2.627,0.005790,0.685
307,MANUAL THERAPY,"3,970",2.622,0.004530,0.727
308,Cancer Epidemiology,"3,124",2.619,0.008820,0.881
309,Journal of Neurologic Physical Therapy,"1,022",2.614,0.001550,0.959
310,INFECTION GENETICS AND EVOLUTION,"8,103",2.611,0.019180,0.782
311,PLANT FOODS FOR HUMAN NUTRITION,"3,134",2.598,0.002180,0.525
312,EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES,"8,584",2.591,0.015010,0.864
312,Journal of Occupational Medicine and Toxicology,920,2.591,0.001290,0.472
314,Orthopaedic Journal of Sports Medicine,"1,922",2.589,0.007610,Not Available
315,NUTRITION IN CLINICAL PRACTICE,"2,821",2.587,0.004180,0.671
316,Journal of Studies on Alcohol and Drugs,"7,282",2.584,0.007650,1.077
316,Journal of Studies on Alcohol and Drugs,"7,282",2.584,0.007650,1.077
318,Journal of Transport & Health,962,2.583,0.002270,0.579
319,JOURNAL OF LEARNING DISABILITIES,"3,462",2.578,0.003290,1.081
320,MEDICAL CARE RESEARCH AND REVIEW,"2,431",2.577,0.004050,1.643
320,MEDICAL CARE RESEARCH AND REVIEW,"2,431",2.577,0.004050,1.643
322,BMC PUBLIC HEALTH,"36,306",2.567,0.084830,1.042
323,BMC INFECTIOUS DISEASES,"15,284",2.565,0.045850,1.003
324,RISK ANALYSIS,"9,136",2.564,0.008140,0.858
325,Prehospital Emergency Care,"2,408",2.557,0.005070,0.926
326,JOURNAL OF GAMBLING STUDIES,"2,941",2.555,0.002810,0.539
327,Globalization and Health,"1,872",2.554,0.005490,1.182
327,Globalization and Health,"1,872",2.554,0.005490,1.182
329,Food & Nutrition Research,"1,388",2.553,0.002890,0.638
330,ANNALS OF EPIDEMIOLOGY,"6,620",2.550,0.010190,1.193
331,Research in Sports Medicine,774,2.549,0.001040,0.431
332,Human Resources for Health,"2,504",2.547,0.005120,0.961
333,JOURNAL OF SUBSTANCE ABUSE TREATMENT,"5,262",2.542,0.008810,0.952
334,JOURNAL OF NURSING SCHOLARSHIP,"2,873",2.540,0.003220,0.821
334,JOURNAL OF NURSING SCHOLARSHIP,"2,873",2.540,0.003220,0.821
334,NURSING OUTLOOK,"1,922",2.540,0.002960,0.729
334,NURSING OUTLOOK,"1,922",2.540,0.002960,0.729
338,Physiotherapy,"2,290",2.534,0.003270,0.911
339,PUBLIC HEALTH NUTRITION,"12,956",2.526,0.019030,0.888
340,Australian Critical Care,722,2.515,0.001010,0.537
340,Australian Critical Care,722,2.515,0.001010,0.537
342,Journal of Cardiovascular Nursing,"1,997",2.510,0.003080,0.671
342,Journal of Cardiovascular Nursing,"1,997",2.510,0.003080,0.671
344,BMC Medical Research Methodology,"9,832",2.509,0.021030,2.167
345,BMC Medical Ethics,"1,317",2.507,0.004170,0.812
345,BMC Medical Ethics,"1,317",2.507,0.004170,0.812
