"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ENGINEERING, BIOMEDICAL','MEDICAL LABORATORY TECHNOLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
72,CLINICS IN LABORATORY MEDICINE,"1,281",1.869,0.002390,0.697
73,APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY,"1,888",1.863,0.003170,0.448
74,MEDICAL ENGINEERING & PHYSICS,"6,363",1.785,0.007540,0.578
75,Cardiovascular Engineering and Technology,447,1.776,0.000870,Not Available
76,JOURNAL OF CLINICAL LABORATORY ANALYSIS,"2,075",1.728,0.002750,0.360
77,Sports Biomechanics,889,1.714,0.001360,0.549
78,COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,"2,553",1.610,0.005330,0.502
79,Applied Bionics and Biomechanics,523,1.525,0.000620,0.318
80,JOURNAL OF ARTIFICIAL ORGANS,834,1.519,0.001150,0.274
81,Journal of Applied Biomaterials & Functional Materials,408,1.403,0.000820,0.265
82,DIAGNOSTIC CYTOPATHOLOGY,"3,013",1.402,0.003280,0.289
83,JOURNAL OF APPLIED BIOMECHANICS,"2,095",1.392,0.002740,0.493
84,Biopreservation and Biobanking,678,1.362,0.002280,0.541
85,Regenerative Therapy,123,1.344,0.000400,0.338
86,PACE-PACING AND CLINICAL ELECTROPHYSIOLOGY,"5,550",1.340,0.005670,0.474
87,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE,"2,395",1.317,0.002640,0.349
88,Journal of Medical and Biological Engineering,958,1.306,0.001590,0.274
89,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,"2,076",1.232,0.001820,0.309
90,Acta of Bioengineering and Biomechanics,684,1.112,0.000930,0.209
91,LABORATORY MEDICINE,748,1.020,0.001220,0.355
92,Biomedical Engineering-Biomedizinische Technik,"1,007",1.007,0.001320,0.319
93,AUSTRALASIAN PHYSICAL & ENGINEERING SCIENCES IN MEDICINE,743,1.006,0.001050,0.226
94,BIO-MEDICAL MATERIALS AND ENGINEERING,"1,583",0.993,0.002420,0.193
95,Bioinspired Biomimetic and Nanobiomaterials,111,0.973,0.000230,0.170
96,ANNALS OF CLINICAL AND LABORATORY SCIENCE,"1,601",0.960,0.001530,0.242
97,Clinical Laboratory,"1,797",0.955,0.003340,0.197
98,IRBM,390,0.934,0.000650,0.215
99,BIORHEOLOGY,"1,537",0.933,0.000540,0.406
100,Journal of Mechanics in Medicine and Biology,794,0.815,0.001270,0.149
101,TECHNOLOGY AND HEALTH CARE,"1,024",0.787,0.001740,0.197
102,Journal of Cytology,425,0.696,0.000490,0.125
103,IEEE Pulse,305,0.662,0.000620,0.176
104,Journal of Hard Tissue Biology,219,0.621,0.000340,0.082
105,Journal of Medical Devices-Transactions of the ASME,658,0.539,0.001350,0.148
106,ANNALES DE BIOLOGIE CLINIQUE,577,0.503,0.000400,0.071
107,ISOKINETICS AND EXERCISE SCIENCE,458,0.452,0.000360,0.133
108,Journal of Laboratory Medicine,113,0.389,0.000170,0.065
109,ACTA BIOQUIMICA CLINICA LATINOAMERICANA,97,0.088,0.000030,0.012
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
