"Journal Data Filtered By:  Selected JCR Year: 2017 Selected Editions: SCIE,SSCI Selected Categories: 'ENGINEERING, ELECTRICAL & ELECTRONIC' Selected Category Scheme: WoS",,,
Rank,Full Journal Title,Journal Impact Factor,Article Influence Score
36,IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,3.971,1.350
37,PATTERN RECOGNITION,3.965,1.251
38,IEEE-ASME TRANSACTIONS ON MECHATRONICS,3.936,1.093
39,IEEE Circuits and Systems Magazine,3.933,1.075
40,IEEE TRANSACTIONS ON BROADCASTING,3.909,0.627
41,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,3.856,1.212
42,EXPERT SYSTEMS WITH APPLICATIONS,3.768,0.763
43,IEEE TRANSACTIONS ON ENERGY CONVERSION,3.767,1.351
44,JOURNAL OF LIGHTWAVE TECHNOLOGY,3.652,0.755
45,INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS,3.610,0.682
46,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,3.576,0.875
47,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS FOR VIDEO TECHNOLOGY,3.558,1.433
48,IEEE Access,3.557,1.098
49,IEEE Transactions on Biomedical Circuits and Systems,3.500,1.032
50,IET Renewable Power Generation,3.488,0.794
51,SIGNAL PROCESSING,3.470,0.817
52,IEEE Antennas and Wireless Propagation Letters,3.448,0.978
53,IEEE ELECTRON DEVICE LETTERS,3.433,0.785
54,IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS,3.367,0.933
55,IEEE TRANSACTIONS ON POWER DELIVERY,3.350,1.086
56,IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,3.331,1.012
57,IET Control Theory and Applications,3.296,0.897
58,IEEE Journal on Emerging and Selected Topics in Circuits and Systems,3.218,1.196
59,IEEE TRANSACTIONS ON MICROWAVE THEORY AND TECHNIQUES,3.176,1.153
60,IEEE-ACM TRANSACTIONS ON NETWORKING,3.110,1.210
61,IEEE Wireless Communications Letters,3.096,0.882
62,EURASIP Journal on Audio Speech and Music Processing,3.057,0.494
63,IEEE TRANSACTIONS ON COMPUTERS,3.052,0.985
64,IEEE PERVASIVE COMPUTING,3.022,0.682
65,IEEE Intelligent Transportation Systems Magazine,3.019,0.932
66,IEEE ANTENNAS AND PROPAGATION MAGAZINE,3.007,0.874
67,IEEE MICROWAVE MAGAZINE,2.962,1.010
68,IEEE Transactions on Terahertz Science and Technology,2.955,0.974
69,IEEE-ACM Transactions on Audio Speech and Language Processing,2.950,0.714
70,IEEE Geoscience and Remote Sensing Letters,2.893,0.786
71,Progress in Electromagnetics Research-PIER,2.874,0.473
72,IEEE TRANSACTIONS ON NANOTECHNOLOGY,2.857,0.601
73,ELECTRIC POWER SYSTEMS RESEARCH,2.856,0.682
74,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS,2.823,1.140
75,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,2.819,0.719
76,IEEE SIGNAL PROCESSING LETTERS,2.813,1.100
77,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,2.794,0.668
78,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,2.777,0.838
79,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,2.775,1.188
80,IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS,2.743,0.912
81,IEEE TRANSACTIONS ON RELIABILITY,2.729,0.991
82,IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,2.704,0.605
83,IEEE Journal of the Electron Devices Society,2.696,0.837
84,IEEE Power & Energy Magazine,2.689,1.039
85,IEEE Photonics Journal,2.627,0.620
86,IEEE TRANSACTIONS ON ELECTRON DEVICES,2.620,0.639
87,IET Generation Transmission & Distribution,2.618,0.679
88,IEEE SENSORS JOURNAL,2.617,0.564
89,CONTROL ENGINEERING PRACTICE,2.616,0.776
90,COMPUTER COMMUNICATIONS,2.613,0.696
91,IEEE INTELLIGENT SYSTEMS,2.596,1.047
92,MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,2.593,0.379
93,Computer Networks,2.522,0.684
94,JOURNAL OF MICROELECTROMECHANICAL SYSTEMS,2.475,0.506
95,IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS,2.450,0.786
96,IEEE PHOTONICS TECHNOLOGY LETTERS,2.446,0.527
97,MECHATRONICS,2.423,0.641
98,EURASIP Journal on Wireless Communications and Networking,2.407,0.466
99,COMPUTER VISION AND IMAGE UNDERSTANDING,2.391,1.000
100,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,2.324,0.230
101,SENSORS AND ACTUATORS A-PHYSICAL,2.311,0.545
102,SEMICONDUCTOR SCIENCE AND TECHNOLOGY,2.280,0.621
103,IET Power Electronics,2.267,0.643
104,DIGITAL SIGNAL PROCESSING,2.241,0.520
105,IET Electric Power Applications,2.211,0.557
106,JOURNAL OF ELECTRONIC PACKAGING,2.210,0.322
107,Science China-Information Sciences,2.188,0.353
108,IEEE TRANSACTIONS ON INFORMATION THEORY,2.187,1.131
109,IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS,2.169,0.737
110,IMAGE AND VISION COMPUTING,2.159,0.937
111,Journal of Modern Power Systems and Clean Energy,2.122,0.561
112,AEU-INTERNATIONAL JOURNAL OF ELECTRONICS AND COMMUNICATIONS,2.115,0.249
113,Electronics,2.110,Not Available
114,IEEE SPECTRUM,2.105,0.531
115,IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,2.089,0.616
116,MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING,2.088,0.527
117,INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING,2.082,0.638
118,SIGNAL PROCESSING-IMAGE COMMUNICATION,2.073,0.647
119,Nano Communication Networks,2.070,Not Available
120,IEEE JOURNAL OF QUANTUM ELECTRONICS,2.069,0.469
121,IEEE JOURNAL OF OCEANIC ENGINEERING,2.065,0.658
122,IEEE TRANSACTIONS ON AEROSPACE AND ELECTRONIC SYSTEMS,2.063,0.694
123,Journal of Sensors,2.057,0.430
124,MICROELECTRONIC ENGINEERING,2.020,0.311
125,CIRCUITS SYSTEMS AND SIGNAL PROCESSING,1.998,0.367
126,WIRELESS NETWORKS,1.981,0.345
127,IEEE INSTRUMENTATION & MEASUREMENT MAGAZINE,1.895,0.332
128,JOURNAL OF MICROMECHANICS AND MICROENGINEERING,1.888,0.431
129,Semiconductors and Semimetals,1.886,0.446
130,IET Radar Sonar and Navigation,1.837,0.515
131,IEEE TRANSACTIONS ON CONSUMER ELECTRONICS,1.802,0.397
132,IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION,1.774,0.316
133,IEEE ELECTRICAL INSULATION MAGAZINE,1.764,0.735
134,COMPUTERS & ELECTRICAL ENGINEERING,1.747,0.368
135,IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS,1.744,0.611
136,IET Microwaves Antennas & Propagation,1.739,0.524
137,EURASIP Journal on Image and Video Processing,1.737,0.705
138,INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,1.717,0.212
139,Journal of Infrared Millimeter and Terahertz Waves,1.677,0.605
140,ACM Journal on Emerging Technologies in Computing Systems,1.672,0.529
141,SOLID-STATE ELECTRONICS,1.666,0.359
142,IEEE Transactions on Components Packaging and Manufacturing Technology,1.660,0.424
143,Signal Image and Video Processing,1.643,0.304
144,EURASIP Journal on Advances in Signal Processing,1.639,0.543
145,International Transactions on Electrical Energy Systems,1.619,0.236
146,IEEE TRANSACTIONS ON EDUCATION,1.600,0.404
147,MICROSYSTEM TECHNOLOGIES-MICRO-AND NANOSYSTEMS-INFORMATION STORAGE AND PROCESSING SYSTEMS,1.581,0.242
148,Journal of Real-Time Image Processing,1.574,0.408
149,IEEE Magnetics Letters,1.568,0.655
150,JOURNAL OF ELECTRONIC MATERIALS,1.566,0.302
151,MULTIMEDIA TOOLS AND APPLICATIONS,1.541,0.255
152,IEEE Design & Test,1.538,0.464
153,JOURNAL OF SUPERCOMPUTING,1.532,0.352
154,Physical Communication,1.522,Not Available
155,IEEE TRANSACTIONS ON ELECTROMAGNETIC COMPATIBILITY,1.520,0.329
156,IEEE TRANSACTIONS ON DEVICE AND MATERIALS RELIABILITY,1.512,0.512
157,IET Optoelectronics,1.506,0.237
158,IEEE TRANSACTIONS ON MAGNETICS,1.467,0.365
159,INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS,1.444,0.233
160,IET Communications,1.443,0.247
161,IEEE TRANSACTIONS ON NUCLEAR SCIENCE,1.440,0.364
162,IEEE Consumer Electronics Magazine,1.434,0.283
163,Journal of Computational Electronics,1.431,0.290
164,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,1.423,0.402
165,IET Image Processing,1.401,0.305
166,JOURNAL OF ELECTROSTATICS,1.398,0.345
167,IET Circuits Devices & Systems,1.395,0.321
168,International Journal of Antennas and Propagation,1.378,0.331
169,TSINGHUA SCIENCE AND TECHNOLOGY,1.365,Not Available
170,IEEE AEROSPACE AND ELECTRONIC SYSTEMS MAGAZINE,1.360,0.345
171,OPTICAL FIBER TECHNOLOGY,1.350,0.356
172,IETE TECHNICAL REVIEW,1.339,0.180
173,IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING,1.336,0.301
173,IET Science Measurement & Technology,1.336,0.305
175,MICROELECTRONICS JOURNAL,1.322,0.235
176,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY B,1.314,0.335
177,INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING,1.306,0.199
177,MACHINE VISION AND APPLICATIONS,1.306,0.516
179,Journal of Micro-Nanolithography MEMS and MOEMS,1.299,0.225
180,IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY,1.288,0.248
181,ELECTRICAL ENGINEERING,1.269,0.160
182,IET Signal Processing,1.250,0.318
183,MICROELECTRONICS RELIABILITY,1.236,0.312
184,ELECTRONICS LETTERS,1.232,0.356
185,DISPLAYS,1.175,0.322
186,OPTICAL AND QUANTUM ELECTRONICS,1.168,0.196
187,OPTO-ELECTRONICS REVIEW,1.156,0.284
188,QUANTUM ELECTRONICS,1.151,0.187
189,ELECTRIC POWER COMPONENTS AND SYSTEMS,1.144,0.249
190,SOLDERING & SURFACE MOUNT TECHNOLOGY,1.137,0.148
191,Revue Roumaine des Sciences Techniques-Serie Electrotechnique et Energetique,1.114,0.032
192,Journal of the Society for Information Display,1.102,0.225
193,IEICE TRANSACTIONS ON COMMUNICATIONS,1.090,0.136
194,Elektronika Ir Elektrotechnika,1.088,0.099
194,Journal of Signal Processing Systems for Signal Image and Video Technology,1.088,0.247
196,IET Computer Vision,1.087,0.252
197,Journal of Nanoelectronics and Optoelectronics,1.069,0.096
198,JOURNAL OF CRYPTOLOGY,1.056,0.488
199,MICROPROCESSORS AND MICROSYSTEMS,1.049,0.224
200,Radioengineering,1.048,0.178
201,Journal of Power Electronics,1.023,0.183
202,IEEE TECHNOLOGY AND SOCIETY MAGAZINE,1.019,0.224
203,CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE,0.973,0.267
204,MICROWAVE AND OPTICAL TECHNOLOGY LETTERS,0.948,0.148
205,INTERNATIONAL JOURNAL OF ELECTRONICS,0.939,0.122
206,Radiophysics and Quantum Electronics,0.921,0.272
207,Frontiers of Information Technology & Electronic Engineering,0.910,0.141
208,INTEGRATION-THE VLSI JOURNAL,0.906,0.216
209,International Journal of Optomechatronics,0.882,0.200
210,MATHEMATICS OF CONTROL SIGNALS AND SYSTEMS,0.875,0.926
211,WIRELESS COMMUNICATIONS & MOBILE COMPUTING,0.869,0.231
212,IEEE INDUSTRY APPLICATIONS MAGAZINE,0.864,0.302
212,JOURNAL OF ELECTROMAGNETIC WAVES AND APPLICATIONS,0.864,0.202
214,IETE JOURNAL OF RESEARCH,0.829,0.084
215,INTERNATIONAL JOURNAL OF NUMERICAL MODELLING-ELECTRONIC NETWORKS DEVICES AND FIELDS,0.816,0.154
216,INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS,0.804,0.108
217,ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,0.800,0.128
218,JOURNAL OF ELECTRONIC IMAGING,0.780,0.196
219,International Journal of Microwave and Wireless Technologies,0.745,0.145
220,ETRI JOURNAL,0.739,0.173
221,IEEJ Transactions on Electrical and Electronic Engineering,0.723,0.130
222,NETWORK-COMPUTATION IN NEURAL SYSTEMS,0.706,0.248
223,Advances in Electrical and Computer Engineering,0.699,0.093
224,CHINESE JOURNAL OF ELECTRONICS,0.650,0.077
225,MICROELECTRONICS INTERNATIONAL,0.608,0.103
226,Journal of Electrical Engineering & Technology,0.597,0.122
227,JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS,0.595,0.086
228,INTERNATIONAL JOURNAL OF ELECTRICAL ENGINEERING EDUCATION,0.593,0.050
229,APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL,0.590,0.114
230,APPLIED ARTIFICIAL INTELLIGENCE,0.587,0.147
231,Turkish Journal of Electrical Engineering and Computer Sciences,0.580,0.109
232,JOURNAL OF MICROWAVE POWER AND ELECTROMAGNETIC ENERGY,0.575,0.193
233,Journal of Systems Engineering and Electronics,0.572,0.121
234,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0.554,0.166
235,COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,0.534,0.100
236,Iranian Journal of Science and Technology-Transactions of Electrical Engineering,0.519,0.053
237,IEICE TRANSACTIONS ON ELECTRONICS,0.516,0.108
238,Journal of Electrical Engineering-Elektrotechnicky Casopis,0.508,0.091
239,IEEE Latin America Transactions,0.502,0.063
240,INFORMACIJE MIDEM-JOURNAL OF MICROELECTRONICS ELECTRONIC COMPONENTS AND MATERIALS,0.476,0.083
241,IEICE Electronics Express,0.475,0.082
242,International Arab Journal of Information Technology,0.466,0.056
243,ELECTROMAGNETICS,0.457,0.135
244,JOURNAL OF COMMUNICATIONS TECHNOLOGY AND ELECTRONICS,0.431,0.070
245,CIRCUIT WORLD,0.404,0.093
246,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,0.397,0.101
247,Journal of Semiconductor Technology and Science,0.374,0.089
248,INTEGRATED FERROELECTRICS,0.367,0.061
249,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,0.337,0.062
250,FREQUENZ,0.280,0.046
251,Electronics and Communications in Japan,0.261,0.050
252,Journal of the Institute of Telecommunications Professionals,0.229,0.000
253,Automatika,0.217,0.048
254,ELECTRICAL ENGINEERING IN JAPAN,0.213,0.044
255,MICROWAVE JOURNAL,0.212,0.065
256,FUJITSU SCIENTIFIC & TECHNICAL JOURNAL,0.176,0.054
257,EPE Journal,0.167,0.053
258,Light & Engineering,0.160,0.024
259,SOLID STATE TECHNOLOGY,0.099,0.021
260,Traitement du Signal,0.057,0.016
Copyright © 2019 Clarivate Analytics,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,
