"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'VETERINARY SCIENCES' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
65,AMERICAN JOURNAL OF VETERINARY RESEARCH,"8,390",1.070,0.003500,0.350
66,ACTA VETERINARIA HUNGARICA,791,1.059,0.000760,0.230
67,VETERINARY SURGERY,"3,993",1.044,0.003460,0.372
68,ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH,"1,027",1.033,0.000770,0.366
69,VETERINARY OPHTHALMOLOGY,"1,725",1.023,0.001870,0.303
70,Journal of the American Association for Laboratory Animal Science,"1,436",1.017,0.002300,0.430
71,REVISTA BRASILEIRA DE PARASITOLOGIA VETERINARIA,"1,264",1.013,0.002250,0.390
72,VETERINARY RESEARCH COMMUNICATIONS,"1,830",0.981,0.000720,0.341
73,VETERINARY CLINICAL PATHOLOGY,"1,689",0.948,0.001450,0.286
74,Veterinary Medicine and Science,68,0.943,0.000220,Not Available
75,Journal of Veterinary Cardiology,607,0.935,0.000960,0.315
76,JOURNAL OF EQUINE VETERINARY SCIENCE,"1,852",0.927,0.002530,0.213
77,CANADIAN JOURNAL OF VETERINARY RESEARCH-REVUE CANADIENNE DE RECHERCHE VETERINAIRE,"1,535",0.926,0.001050,0.334
78,JOURNAL OF AQUATIC ANIMAL HEALTH,"1,127",0.915,0.000630,0.303
79,JOURNAL OF VETERINARY MEDICAL SCIENCE,"4,543",0.910,0.005400,0.268
80,AUSTRALIAN VETERINARY JOURNAL,"3,228",0.887,0.001620,0.302
81,JOURNAL OF SWINE HEALTH AND PRODUCTION,476,0.881,0.000620,0.418
82,REVISTA BRASILEIRA DE ZOOTECNIA-BRAZILIAN JOURNAL OF ANIMAL SCIENCE,"3,466",0.832,0.001430,0.217
83,Journal of Veterinary Research,211,0.829,0.000370,0.195
84,VETERINARY AND COMPARATIVE ORTHOPAEDICS AND TRAUMATOLOGY,"1,216",0.810,0.001250,0.257
85,EQUINE VETERINARY EDUCATION,"1,021",0.804,0.001200,0.208
86,POLISH JOURNAL OF VETERINARY SCIENCES,970,0.802,0.001630,0.218
87,Veterinaria Italiana,481,0.787,0.000670,0.248
88,FISH PATHOLOGY,846,0.742,0.000300,0.165
89,COMPARATIVE MEDICINE,"1,326",0.702,0.001220,0.306
90,JOURNAL OF VETERINARY MEDICAL EDUCATION,696,0.697,0.000550,0.154
91,Journal of the South African Veterinary Association,786,0.696,0.000540,0.342
92,SOCIETY & ANIMALS,701,0.690,0.000450,0.233
93,Iranian Journal of Veterinary Research,435,0.667,0.000510,0.133
94,ANATOMIA HISTOLOGIA EMBRYOLOGIA,880,0.657,0.000720,0.174
95,ACTA VETERINARIA-BEOGRAD,349,0.656,0.000380,0.117
95,JAPANESE JOURNAL OF VETERINARY RESEARCH,267,0.656,0.000340,0.206
97,VETERINARNI MEDICINA,"1,510",0.636,0.001120,0.191
98,JOURNAL OF MEDICAL PRIMATOLOGY,835,0.598,0.000680,0.222
99,JOURNAL OF THE AMERICAN ANIMAL HOSPITAL ASSOCIATION,"2,146",0.594,0.001290,0.320
100,JOURNAL OF AVIAN MEDICINE AND SURGERY,457,0.568,0.000430,0.167
101,CANADIAN VETERINARY JOURNAL-REVUE VETERINAIRE CANADIENNE,"2,941",0.532,0.002070,0.250
102,Journal of Animal and Plant Sciences,"1,620",0.529,0.002390,0.125
103,JOURNAL OF ZOO AND WILDLIFE MEDICINE,"2,014",0.524,0.002230,0.195
104,TURKISH JOURNAL OF VETERINARY & ANIMAL SCIENCES,"1,235",0.513,0.000930,0.119
105,REVUE SCIENTIFIQUE ET TECHNIQUE-OFFICE INTERNATIONAL DES EPIZOOTIES,"2,640",0.503,0.001960,0.392
106,ACTA VETERINARIA BRNO,883,0.486,0.000580,0.140
107,BERLINER UND MUNCHENER TIERARZTLICHE WOCHENSCHRIFT,737,0.438,0.000860,0.195
108,Topics in Companion Animal Medicine,358,0.426,0.000530,0.308
108,VETERINARSKI ARHIV,564,0.426,0.000510,0.120
110,,549,0.415,0.000620,0.104
111,Kafkas Universitesi Veteriner Fakultesi Dergisi,770,0.411,0.000950,0.089
112,SCHWEIZER ARCHIV FUR TIERHEILKUNDE,510,0.397,0.000460,0.110
113,ARCHIVOS DE MEDICINA VETERINARIA,292,0.391,0.000250,0.093
114,JOURNAL OF VETERINARY DENTISTRY,280,0.349,0.000170,0.131
115,REVUE DE MEDECINE VETERINAIRE,780,0.338,0.000400,0.115
116,Thai Journal of Veterinary Medicine,205,0.318,0.000310,0.066
117,Inra Productions Animales,123,0.310,0.000190,0.100
118,PESQUISA VETERINARIA BRASILEIRA,"1,807",0.302,0.001800,0.125
119,ISRAEL JOURNAL OF VETERINARY MEDICINE,179,0.288,0.000260,0.106
120,Medycyna Weterynaryjna-Veterinary Medicine-Science and Practice,562,0.280,0.000450,0.049
121,International Journal of Applied Research in Veterinary Medicine,268,0.273,0.000160,0.095
122,Ankara Universitesi Veteriner Fakultesi Dergisi,250,0.269,0.000310,0.087
123,WIENER TIERARZTLICHE MONATSSCHRIFT,224,0.267,0.000230,0.122
124,IN PRACTICE,372,0.252,0.000360,0.072
125,Journal of Exotic Pet Medicine,295,0.244,0.000380,0.127
126,ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,"1,611",0.242,0.001580,0.100
127,Acta Scientiae Veterinariae,443,0.215,0.000590,0.072
128,REVISTA CIENTIFICA-FACULTAD DE CIENCIAS VETERINARIAS,235,0.213,0.000080,0.025
129,AUSTRAL JOURNAL OF VETERINARY SCIENCES,10,0.206,0.000020,0.061
130,VETERINARIA MEXICO,168,0.200,0.000040,0.069
131,VLAAMS DIERGENEESKUNDIG TIJDSCHRIFT,168,0.193,0.000220,0.085
132,Slovenian Veterinary Research,78,0.170,0.000100,0.043
133,JOURNAL OF CAMEL PRACTICE AND RESEARCH,188,0.168,0.000130,0.041
134,MAGYAR ALLATORVOSOK LAPJA,139,0.143,0.000060,0.013
135,PFERDEHEILKUNDE,244,0.122,0.000150,0.042
136,TIERAERZTLICHE UMSCHAU,121,0.112,0.000050,0.015
137,SCANDINAVIAN JOURNAL OF LABORATORY ANIMAL SCIENCE,118,0.071,0.000020,0.046
138,Journal of the Hellenic Veterinary Medical Society,47,0.068,0.000050,0.023
139,KLEINTIERPRAXIS,90,0.065,0.000040,0.013
140,CATTLE PRACTICE,117,0.030,0.000130,0.027
141,TIJDSCHRIFT VOOR DIERGENEESKUNDE,194,0.011,0.000020,0.005
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
